Farm,Type,Round,Date,Species,,,,,,
Farm5,ELS,1,31/05/2013,Bombus pascuorum,,,,,,
Farm5,ELS,1,31/05/2013,Bombus pascuorum,,,,,,
Farm5,ELS,2,26/06/2013,Bombus pascuorum,,,,,,
Farm5,ELS,2,26/06/2013,Bombus pascuorum,,,,,,
Farm5,ELS,2,26/06/2013,Bombus pascuorum,,,,,,
Farm5,ELS,2,26/06/2013,Bombus pascuorum,,,,,,
Farm5,ELS,2,26/06/2013,Bombus pascuorum,,,,,,
Farm5,ELS,2,26/06/2013,Bombus pascuorum,,,,,,
Farm5,ELS,2,26/06/2013,Bombus pascuorum,,,,,,
Farm5,ELS,2,26/06/2013,Bombus pascuorum,,,,,,
Farm5,ELS,2,26/06/2013,Bombus pascuorum,,,,,,
Farm5,ELS,2,26/06/2013,Bombus pascuorum,,,,,,
Farm5,ELS,2,26/06/2013,Bombus pascuorum,,,,,,
Farm5,ELS,3,09/08/2013,Bombus pascuorum,,,,,,
Farm5,ELS,3,09/08/2013,Bombus pascuorum,,,,,,
Farm5,ELS,3,09/08/2013,Bombus pascuorum,,,,,,
Farm5,ELS,3,09/08/2013,Bombus pascuorum,,,,,,
Farm5,ELS,3,09/08/2013,Bombus pascuorum,,,,,,
Farm5,ELS,3,09/08/2013,Bombus pascuorum,,,,,,
Farm5,ELS,3,09/08/2013,Bombus pascuorum,,,,,,
Farm5,ELS,3,09/08/2013,Bombus pascuorum,,,,,,
Farm5,ELS,3,09/08/2013,Bombus pascuorum,,,,,,
Farm5,ELS,3,09/08/2013,Bombus pascuorum,,,,,,
Farm5,ELS,1,18/05/2014,Bombus pascuorum,,,,,,
Farm5,ELS,1,18/05/2014,Bombus pascuorum,,,,,,
Farm5,ELS,1,18/05/2014,Bombus pascuorum,,,,,,
Farm5,ELS,2,24/06/2014,Bombus pascuorum,,,,,,
Farm5,ELS,2,24/06/2014,Bombus pascuorum,,,,,,
Farm5,ELS,2,24/06/2014,Bombus pascuorum,,,,,,
Farm5,ELS,3,04/08/2014,Bombus pascuorum,,,,,,
Farm5,ELS,3,04/08/2014,Bombus pascuorum,,,,,,
Farm5,ELS,3,04/08/2014,Bombus pascuorum,,,,,,
Farm5,ELS,3,04/08/2014,Bombus pascuorum,,,,,,
Farm5,ELS,3,04/08/2014,Bombus pascuorum,,,,,,
Farm5,ELS,3,04/08/2014,Bombus pascuorum,,,,,,
Farm5,ELS,1,31/05/2013,Bombus pratorum,,,,,,
Farm5,ELS,2,26/06/2013,Bombus pratorum,,,,,,
Farm5,ELS,2,26/06/2013,Bombus pratorum,,,,,,
Farm5,ELS,2,26/06/2013,Bombus pratorum,,,,,,
Farm5,ELS,2,26/06/2013,Bombus pratorum,,,,,,
Farm5,ELS,2,26/06/2013,Bombus pratorum,,,,,,
Farm5,ELS,1,18/05/2014,Bombus pratorum,,,,,,
Farm5,ELS,2,24/06/2014,Bombus pratorum,,,,,,
Farm5,ELS,2,24/06/2014,Bombus pratorum,,,,,,
Farm5,ELS,3,04/08/2014,Bombus pratorum,,,,,,
Farm5,ELS,3,04/08/2014,Bombus pratorum,,,,,,
Farm5,ELS,3,09/08/2013,Bombus sylvestris,,,,,,
Farm5,ELS,2,26/06/2013,Bombus terrestris,,,,,,
Farm5,ELS,3,09/08/2013,Bombus terrestris,,,,,,
Farm5,ELS,3,09/08/2013,Bombus terrestris,,,,,,
Farm5,ELS,3,09/08/2013,Bombus terrestris,,,,,,
Farm5,ELS,3,09/08/2013,Bombus terrestris,,,,,,
Farm5,ELS,3,09/08/2013,Bombus terrestris,,,,,,
Farm5,ELS,2,24/06/2014,Bombus terrestris,,,,,,
Farm5,ELS,2,24/06/2014,Bombus terrestris,,,,,,
Farm5,ELS,2,24/06/2014,Bombus terrestris,,,,,,
Farm5,ELS,2,24/06/2014,Bombus terrestris,,,,,,
Farm5,ELS,3,04/08/2014,Bombus terrestris,,,,,,
Farm5,ELS,3,04/08/2014,Bombus terrestris,,,,,,
Farm5,ELS,3,04/08/2014,Bombus terrestris,,,,,,
Farm5,ELS,3,04/08/2014,Bombus terrestris,,,,,,
Farm5,ELS,3,04/08/2014,Bombus terrestris,,,,,,
Farm5,ELS,3,04/08/2014,Bombus terrestris,,,,,,
Farm5,ELS,3,04/08/2014,Bombus terrestris,,,,,,
Farm5,ELS,3,04/08/2014,Bombus terrestris,,,,,,
Farm5,ELS,2,26/06/2013,Bombus vestalis,,,,,,
Farm5,ELS,3,09/08/2013,Bombus vestalis,,,,,,
Farm5,ELS,3,09/08/2013,Bombus vestalis,,,,,,
Farm5,ELS,3,09/08/2013,Bombus vestalis,,,,,,
Farm5,ELS,3,09/08/2013,Bombus vestalis,,,,,,
Farm5,ELS,3,09/08/2013,Bombus vestalis,,,,,,
Farm5,ELS,2,24/06/2014,Bombus vestalis,,,,,,
Farm5,ELS,2,24/06/2014,Bombus vestalis,,,,,,
Farm5,ELS,2,26/06/2013,Chelostoma florisomne,,,,,,
Farm5,ELS,1,18/05/2014,Chelostoma florisomne,,,,,,
Farm5,ELS,3,09/08/2013,Halictus tumulorum,,,,,,
Farm5,ELS,3,04/08/2014,Halictus tumulorum,,,,,,
Farm5,ELS,2,24/06/2014,Lasioglossum malachurum,,,,,,
Farm5,ELS,3,04/08/2014,Lasioglossum morio,,,,,,
Farm5,ELS,3,04/08/2014,Lasioglossum morio,,,,,,
Farm5,ELS,3,04/08/2014,Lasioglossum morio,,,,,,
Farm5,ELS,1,31/05/2013,Lasioglossum pauxillum,,,,,,
Farm5,ELS,1,18/05/2014,Lasioglossum pauxillum,,,,,,
Farm5,ELS,2,24/06/2014,Lasioglossum pauxillum,,,,,,
Farm5,ELS,3,04/08/2014,Lasioglossum pauxillum,,,,,,
Farm5,ELS,3,04/08/2014,Megachile ligniseca,,,,,,
Farm5,ELS,1,31/05/2013,Nomada flava/panzeri,,,,,,
Farm5,ELS,1,31/05/2013,Nomada flava/panzeri,,,,,,
Farm5,ELS,1,31/05/2013,Nomada flava/panzeri,,,,,,
Farm5,ELS,1,31/05/2013,Nomada flava/panzeri,,,,,,
Farm5,ELS,1,31/05/2013,Nomada marshamella,,,,,,
Farm5,ELS,3,04/08/2014,Sphecodes ephippius,,,,,,
Farm17,ELS,3,06/08/2013,Andrena bicolor,,,,,,
Farm17,ELS,1,03/06/2013,Andrena dorsata,,,,,,
Farm17,ELS,2,06/07/2013,Bombus hortorum,,,,,,
Farm17,ELS,2,06/07/2013,Bombus hortorum,,,,,,
Farm17,ELS,2,06/07/2013,Bombus hortorum,,,,,,
Farm17,ELS,2,06/07/2013,Bombus hortorum,,,,,,
Farm17,ELS,3,06/08/2013,Bombus hortorum,,,,,,
Farm17,ELS,3,06/08/2013,Bombus hortorum,,,,,,
Farm17,ELS,3,06/08/2013,Bombus hortorum,,,,,,
Farm17,ELS,1,27/05/2014,Bombus hortorum,,,,,,
Farm17,ELS,1,27/05/2014,Bombus hortorum,,,,,,
Farm17,ELS,1,27/05/2014,Bombus hortorum,,,,,,
Farm17,ELS,2,08/07/2014,Bombus hortorum,,,,,,
Farm17,ELS,2,08/07/2014,Bombus hortorum,,,,,,
Farm17,ELS,2,08/07/2014,Bombus hortorum,,,,,,
Farm17,ELS,2,08/07/2014,Bombus hortorum,,,,,,
Farm17,ELS,2,06/07/2013,Bombus hypnorum,,,,,,
Farm17,ELS,2,08/07/2014,Bombus hypnorum,,,,,,
Farm17,ELS,2,06/07/2013,Bombus lapidarius,,,,,,
Farm17,ELS,3,06/08/2013,Bombus lapidarius,,,,,,
Farm17,ELS,3,06/08/2013,Bombus lapidarius,,,,,,
Farm17,ELS,3,06/08/2013,Bombus lapidarius,,,,,,
Farm17,ELS,3,06/08/2013,Bombus lapidarius,,,,,,
Farm17,ELS,3,06/08/2013,Bombus lapidarius,,,,,,
Farm17,ELS,3,06/08/2013,Bombus lapidarius,,,,,,
Farm17,ELS,3,06/08/2013,Bombus lapidarius,,,,,,
Farm17,ELS,2,08/07/2014,Bombus lapidarius,,,,,,
Farm17,ELS,2,08/07/2014,Bombus lapidarius,,,,,,
Farm17,ELS,2,08/07/2014,Bombus lapidarius,,,,,,
Farm17,ELS,2,08/07/2014,Bombus lapidarius,,,,,,
Farm17,ELS,2,08/07/2014,Bombus lapidarius,,,,,,
Farm17,ELS,2,08/07/2014,Bombus lapidarius,,,,,,
Farm17,ELS,2,08/07/2014,Bombus lapidarius,,,,,,
Farm17,ELS,2,08/07/2014,Bombus lapidarius,,,,,,
Farm17,ELS,3,15/08/2014,Bombus lapidarius,,,,,,
Farm17,ELS,3,15/08/2014,Bombus lapidarius,,,,,,
Farm17,ELS,3,15/08/2014,Bombus lapidarius,,,,,,
Farm17,ELS,3,15/08/2014,Bombus lapidarius,,,,,,
Farm17,ELS,3,15/08/2014,Bombus lapidarius,,,,,,
Farm17,ELS,3,15/08/2014,Bombus lapidarius,,,,,,
Farm17,ELS,3,15/08/2014,Bombus lapidarius,,,,,,
Farm17,ELS,3,06/08/2013,Bombus lucorum,,,,,,
Farm17,ELS,3,06/08/2013,Bombus lucorum,,,,,,
Farm17,ELS,1,03/06/2013,Bombus pascuorum,,,,,,
Farm17,ELS,1,03/06/2013,Bombus pascuorum,,,,,,
Farm17,ELS,2,06/07/2013,Bombus pascuorum,,,,,,
Farm17,ELS,2,06/07/2013,Bombus pascuorum,,,,,,
Farm17,ELS,2,06/07/2013,Bombus pascuorum,,,,,,
Farm17,ELS,2,06/07/2013,Bombus pascuorum,,,,,,
Farm17,ELS,2,06/07/2013,Bombus pascuorum,,,,,,
Farm17,ELS,2,06/07/2013,Bombus pascuorum,,,,,,
Farm17,ELS,2,06/07/2013,Bombus pascuorum,,,,,,
Farm17,ELS,3,06/08/2013,Bombus pascuorum,,,,,,
Farm17,ELS,3,06/08/2013,Bombus pascuorum,,,,,,
Farm17,ELS,3,06/08/2013,Bombus pascuorum,,,,,,
Farm17,ELS,3,06/08/2013,Bombus pascuorum,,,,,,
Farm17,ELS,3,06/08/2013,Bombus pascuorum,,,,,,
Farm17,ELS,3,06/08/2013,Bombus pascuorum,,,,,,
Farm17,ELS,3,06/08/2013,Bombus pascuorum,,,,,,
Farm17,ELS,3,06/08/2013,Bombus pascuorum,,,,,,
Farm17,ELS,3,06/08/2013,Bombus pascuorum,,,,,,
Farm17,ELS,3,06/08/2013,Bombus pascuorum,,,,,,
Farm17,ELS,3,06/08/2013,Bombus pascuorum,,,,,,
Farm17,ELS,3,06/08/2013,Bombus pascuorum,,,,,,
Farm17,ELS,2,08/07/2014,Bombus pascuorum,,,,,,
Farm17,ELS,2,08/07/2014,Bombus pascuorum,,,,,,
Farm17,ELS,2,08/07/2014,Bombus pascuorum,,,,,,
Farm17,ELS,2,08/07/2014,Bombus pascuorum,,,,,,
Farm17,ELS,2,08/07/2014,Bombus pascuorum,,,,,,
Farm17,ELS,2,08/07/2014,Bombus pascuorum,,,,,,
Farm17,ELS,2,08/07/2014,Bombus pascuorum,,,,,,
Farm17,ELS,2,08/07/2014,Bombus pascuorum,,,,,,
Farm17,ELS,2,08/07/2014,Bombus pascuorum,,,,,,
Farm17,ELS,3,15/08/2014,Bombus pascuorum,,,,,,
Farm17,ELS,3,15/08/2014,Bombus pascuorum,,,,,,
Farm17,ELS,3,15/08/2014,Bombus pascuorum,,,,,,
Farm17,ELS,3,15/08/2014,Bombus pascuorum,,,,,,
Farm17,ELS,2,06/07/2013,Bombus pratorum,,,,,,
Farm17,ELS,2,08/07/2014,Bombus pratorum,,,,,,
Farm17,ELS,2,08/07/2014,Bombus pratorum,,,,,,
Farm17,ELS,2,08/07/2014,Bombus pratorum,,,,,,
Farm17,ELS,3,15/08/2014,Bombus pratorum,,,,,,
Farm17,ELS,3,06/08/2013,Bombus rupestris,,,,,,
Farm17,ELS,2,06/07/2013,Bombus terrestris,,,,,,
Farm17,ELS,2,06/07/2013,Bombus terrestris,,,,,,
Farm17,ELS,2,06/07/2013,Bombus terrestris,,,,,,
Farm17,ELS,2,06/07/2013,Bombus terrestris,,,,,,
Farm17,ELS,2,06/07/2013,Bombus terrestris,,,,,,
Farm17,ELS,2,06/07/2013,Bombus terrestris,,,,,,
Farm17,ELS,2,06/07/2013,Bombus terrestris,,,,,,
Farm17,ELS,3,06/08/2013,Bombus terrestris,,,,,,
Farm17,ELS,3,06/08/2013,Bombus terrestris,,,,,,
Farm17,ELS,3,06/08/2013,Bombus terrestris,,,,,,
Farm17,ELS,3,06/08/2013,Bombus terrestris,,,,,,
Farm17,ELS,3,06/08/2013,Bombus terrestris,,,,,,
Farm17,ELS,3,06/08/2013,Bombus terrestris,,,,,,
Farm17,ELS,3,06/08/2013,Bombus terrestris,,,,,,
Farm17,ELS,3,06/08/2013,Bombus terrestris,,,,,,
Farm17,ELS,3,06/08/2013,Bombus terrestris,,,,,,
Farm17,ELS,2,08/07/2014,Bombus terrestris,,,,,,
Farm17,ELS,2,08/07/2014,Bombus terrestris,,,,,,
Farm17,ELS,2,08/07/2014,Bombus vestalis,,,,,,
Farm17,ELS,2,08/07/2014,Bombus vestalis,,,,,,
Farm17,ELS,2,08/07/2014,Bombus vestalis,,,,,,
Farm17,ELS,3,15/08/2014,Halictus tumulorum,,,,,,
Farm17,ELS,2,08/07/2014,Lasioglossum calceatum,,,,,,
Farm17,ELS,2,08/07/2014,Lasioglossum calceatum,,,,,,
Farm17,ELS,2,08/07/2014,Lasioglossum calceatum,,,,,,
Farm17,ELS,2,08/07/2014,Lasioglossum calceatum,,,,,,
Farm17,ELS,2,08/07/2014,Lasioglossum calceatum,,,,,,
Farm17,ELS,3,15/08/2014,Lasioglossum calceatum,,,,,,
Farm17,ELS,3,15/08/2014,Lasioglossum lativentre,,,,,,
Farm17,ELS,2,08/07/2014,Lasioglossum malachurum,,,,,,
Farm17,ELS,2,08/07/2014,Lasioglossum malachurum,,,,,,
Farm18,HLS,1,25/05/2014,Andrena cineraria,,,,,,
Farm18,HLS,1,25/05/2014,Andrena nitida,,,,,,
Farm18,HLS,1,25/05/2014,Andrena nitida,,,,,,
Farm18,HLS,2,09/07/2014,Andrena semilaevis,,,,,,
Farm18,HLS,2,09/07/2014,Andrena subopaca,,,,,,
Farm18,HLS,2,09/07/2014,Andrena subopaca,,,,,,
Farm18,HLS,1,25/05/2014,Bombus hortorum,,,,,,
Farm18,HLS,1,25/05/2014,Bombus hortorum,,,,,,
Farm18,HLS,1,25/05/2014,Bombus hortorum,,,,,,
Farm18,HLS,2,09/07/2014,Bombus hortorum,,,,,,
Farm18,HLS,2,09/07/2014,Bombus hortorum,,,,,,
Farm18,HLS,2,09/07/2014,Bombus hortorum,,,,,,
Farm18,HLS,2,09/07/2014,Bombus hortorum,,,,,,
Farm18,HLS,2,09/07/2014,Bombus hortorum,,,,,,
Farm18,HLS,3,09/08/2014,Bombus hortorum,,,,,,
Farm18,HLS,3,09/08/2014,Bombus hortorum,,,,,,
Farm18,HLS,3,09/08/2014,Bombus hortorum,,,,,,
Farm18,HLS,3,09/08/2014,Bombus hortorum,,,,,,
Farm18,HLS,3,09/08/2014,Bombus hortorum,,,,,,
Farm18,HLS,3,09/08/2014,Bombus hortorum,,,,,,
Farm18,HLS,3,09/08/2014,Bombus hortorum,,,,,,
Farm18,HLS,3,09/08/2014,Bombus hortorum,,,,,,
Farm18,HLS,1,25/05/2014,Bombus hypnorum,,,,,,
Farm18,HLS,2,09/07/2014,Bombus lapidarius,,,,,,
Farm18,HLS,2,09/07/2014,Bombus lapidarius,,,,,,
Farm18,HLS,2,09/07/2014,Bombus lapidarius,,,,,,
Farm18,HLS,2,09/07/2014,Bombus lapidarius,,,,,,
Farm18,HLS,2,09/07/2014,Bombus lapidarius,,,,,,
Farm18,HLS,2,09/07/2014,Bombus lapidarius,,,,,,
Farm18,HLS,2,09/07/2014,Bombus lapidarius,,,,,,
Farm18,HLS,3,09/08/2014,Bombus lapidarius,,,,,,
Farm18,HLS,3,09/08/2014,Bombus lapidarius,,,,,,
Farm18,HLS,3,09/08/2014,Bombus lapidarius,,,,,,
Farm18,HLS,3,09/08/2014,Bombus lapidarius,,,,,,
Farm18,HLS,3,09/08/2014,Bombus lapidarius,,,,,,
Farm18,HLS,3,09/08/2014,Bombus lapidarius,,,,,,
Farm18,HLS,3,09/08/2014,Bombus lapidarius,,,,,,
Farm18,HLS,3,09/08/2014,Bombus lapidarius,,,,,,
Farm18,HLS,3,09/08/2014,Bombus lapidarius,,,,,,
Farm18,HLS,3,09/08/2014,Bombus lapidarius,,,,,,
Farm18,HLS,1,25/05/2014,Bombus lapidarius,,,,,,
Farm18,HLS,1,25/05/2014,Bombus lapidarius,,,,,,
Farm18,HLS,1,25/05/2014,Bombus lapidarius,,,,,,
Farm18,HLS,1,25/05/2014,Bombus lapidarius,,,,,,
Farm18,HLS,1,25/05/2014,Bombus lapidarius,,,,,,
Farm18,HLS,1,25/05/2014,Bombus pascuorum,,,,,,
Farm18,HLS,1,25/05/2014,Bombus pascuorum,,,,,,
Farm18,HLS,1,25/05/2014,Bombus pascuorum,,,,,,
Farm18,HLS,1,25/05/2014,Bombus pascuorum,,,,,,
Farm18,HLS,2,09/07/2014,Bombus pascuorum,,,,,,
Farm18,HLS,2,09/07/2014,Bombus pascuorum,,,,,,
Farm18,HLS,2,09/07/2014,Bombus pascuorum,,,,,,
Farm18,HLS,2,09/07/2014,Bombus pascuorum,,,,,,
Farm18,HLS,2,09/07/2014,Bombus pascuorum,,,,,,
Farm18,HLS,2,09/07/2014,Bombus pascuorum,,,,,,
Farm18,HLS,3,09/08/2014,Bombus pascuorum,,,,,,
Farm18,HLS,3,09/08/2014,Bombus pascuorum,,,,,,
Farm18,HLS,3,09/08/2014,Bombus pascuorum,,,,,,
Farm18,HLS,3,09/08/2014,Bombus pascuorum,,,,,,
Farm18,HLS,3,09/08/2014,Bombus pascuorum,,,,,,
Farm18,HLS,3,09/08/2014,Bombus pascuorum,,,,,,
Farm18,HLS,3,09/08/2014,Bombus pascuorum,,,,,,
Farm18,HLS,3,09/08/2014,Bombus pascuorum,,,,,,
Farm18,HLS,3,09/08/2014,Bombus pascuorum,,,,,,
Farm18,HLS,3,09/08/2014,Bombus pascuorum,,,,,,
Farm18,HLS,3,09/08/2014,Bombus pascuorum,,,,,,
Farm18,HLS,1,25/05/2014,Bombus pratorum,,,,,,
Farm18,HLS,1,25/05/2014,Bombus pratorum,,,,,,
Farm18,HLS,1,25/05/2014,Bombus pratorum,,,,,,
Farm18,HLS,1,25/05/2014,Bombus pratorum,,,,,,
Farm18,HLS,1,25/05/2014,Bombus pratorum,,,,,,
Farm18,HLS,1,25/05/2014,Bombus pratorum,,,,,,
Farm18,HLS,1,25/05/2014,Bombus pratorum,,,,,,
Farm18,HLS,1,25/05/2014,Bombus pratorum,,,,,,
Farm18,HLS,2,09/07/2014,Bombus pratorum,,,,,,
Farm18,HLS,3,09/08/2014,Bombus pratorum,,,,,,
Farm18,HLS,2,09/07/2014,Bombus rupestris,,,,,,
Farm18,HLS,3,09/08/2014,Bombus rupestris,,,,,,
Farm18,HLS,1,25/05/2014,Bombus sylvestris,,,,,,
Farm18,HLS,1,25/05/2014,Bombus terrestris,,,,,,
Farm18,HLS,1,25/05/2014,Bombus terrestris,,,,,,
Farm18,HLS,1,25/05/2014,Bombus terrestris,,,,,,
Farm18,HLS,1,25/05/2014,Bombus terrestris,,,,,,
Farm18,HLS,2,09/07/2014,Bombus terrestris,,,,,,
Farm18,HLS,2,09/07/2014,Bombus terrestris,,,,,,
Farm18,HLS,2,09/07/2014,Bombus terrestris,,,,,,
Farm18,HLS,2,09/07/2014,Bombus terrestris,,,,,,
Farm18,HLS,3,09/08/2014,Bombus terrestris,,,,,,
Farm18,HLS,3,09/08/2014,Bombus terrestris,,,,,,
Farm18,HLS,3,09/08/2014,Bombus terrestris,,,,,,
Farm18,HLS,3,09/08/2014,Bombus terrestris,,,,,,
Farm18,HLS,3,09/08/2014,Bombus terrestris,,,,,,
Farm18,HLS,3,09/08/2014,Bombus vestalis,,,,,,
Farm18,HLS,2,09/07/2014,Lasioglossum calceatum,,,,,,
Farm18,HLS,2,09/07/2014,Lasioglossum calceatum,,,,,,
Farm18,HLS,2,09/07/2014,Lasioglossum leucozonium,,,,,,
Farm18,HLS,2,09/07/2014,Lasioglossum malachurum,,,,,,
Farm18,HLS,2,09/07/2014,Lasioglossum villosulum,,,,,,
Farm18,HLS,3,09/08/2014,Lasioglossum villosulum,,,,,,
Farm18,HLS,1,25/05/2014,Osmia bicornis,,,,,,
Farm1,ELS,1,24/04/2015,Andrena bicolor,,,,,,
Farm1,ELS,1,24/04/2015,Andrena carantonica,,,,,,
Farm1,ELS,1,24/04/2015,Andrena carantonica,,,,,,
Farm1,ELS,2,16/06/2015,Andrena carantonica,,,,,,
Farm1,ELS,1,24/04/2015,Andrena chrysosceles,,,,,,
Farm1,ELS,1,24/04/2015,Andrena dorsata,,,,,,
Farm1,ELS,1,24/04/2015,Andrena flavipes,,,,,,
Farm1,ELS,1,24/04/2015,Andrena flavipes,,,,,,
Farm1,ELS,1,24/04/2015,Andrena flavipes,,,,,,
Farm1,ELS,1,24/04/2015,Andrena flavipes,,,,,,
Farm1,ELS,3,29/06/2015,Andrena flavipes,,,,,,
Farm1,ELS,2,16/06/2015,Andrena florea,,,,,,
Farm1,ELS,1,24/04/2015,Andrena fulva,,,,,,
Farm1,ELS,1,24/04/2015,Andrena haemorrhoa,,,,,,
Farm1,ELS,1,24/04/2015,Andrena haemorrhoa,,,,,,
Farm1,ELS,1,24/04/2015,Andrena haemorrhoa,,,,,,
Farm1,ELS,1,24/04/2015,Andrena haemorrhoa,,,,,,
Farm1,ELS,1,24/04/2015,Andrena haemorrhoa,,,,,,
Farm1,ELS,1,24/04/2015,Andrena haemorrhoa,,,,,,
Farm1,ELS,1,24/04/2015,Andrena haemorrhoa,,,,,,
Farm1,ELS,3,29/06/2015,Andrena minutula,,,,,,
Farm1,ELS,1,24/04/2015,Andrena nitida,,,,,,
Farm1,ELS,1,24/04/2015,Andrena nitida,,,,,,
Farm1,ELS,1,24/04/2015,Andrena nitida,,,,,,
Farm1,ELS,1,24/04/2015,Andrena nitida,,,,,,
Farm1,ELS,3,29/06/2015,Bombus hortorum,,,,,,
Farm1,ELS,2,16/06/2015,Bombus hypnorum,,,,,,
Farm1,ELS,1,24/04/2015,Bombus lapidarius,,,,,,
Farm1,ELS,1,24/04/2015,Bombus lapidarius,,,,,,
Farm1,ELS,3,29/06/2015,Bombus lapidarius,,,,,,
Farm1,ELS,1,24/04/2015,Bombus lucorum,,,,,,
Farm1,ELS,1,24/04/2015,Bombus lucorum,,,,,,
Farm1,ELS,1,24/04/2015,Bombus pascuorum,,,,,,
Farm1,ELS,1,24/04/2015,Bombus pascuorum,,,,,,
Farm1,ELS,2,16/06/2015,Bombus pascuorum,,,,,,
Farm1,ELS,3,29/06/2015,Bombus pascuorum,,,,,,
Farm1,ELS,2,16/06/2015,Bombus pratorum,,,,,,
Farm1,ELS,1,24/04/2015,Bombus terrestris,,,,,,
Farm1,ELS,2,16/06/2015,Bombus terrestris,,,,,,
Farm1,ELS,3,29/06/2015,Bombus terrestris,,,,,,
Farm1,ELS,2,16/06/2015,Bombus vestalis,,,,,,
Farm1,ELS,3,29/06/2015,Hylaeus communis,,,,,,
Farm1,ELS,3,29/06/2015,Lasioglossum calceatum,,,,,,
Farm1,ELS,1,24/04/2015,Lasioglossum malachurum,,,,,,
Farm1,ELS,2,16/06/2015,Lasioglossum malachurum,,,,,,
Farm1,ELS,3,29/06/2015,Lasioglossum malachurum,,,,,,
Farm1,ELS,2,16/06/2015,Lasioglossum pauxillum,,,,,,
Farm1,ELS,1,24/04/2015,Nomada flava/panzeri,,,,,,
Farm1,ELS,3,29/06/2015,Nomada flavoguttata,,,,,,
Farm1,ELS,1,24/04/2015,Nomada goodeniana,,,,,,
Farm2,HLS,4,07/08/2015,Andrena alfkenella,,,,,,
Farm2,HLS,4,07/08/2015,Andrena alfkenella,,,,,,
Farm2,HLS,1,22/04/2015,Andrena carantonica,,,,,,
Farm2,HLS,1,22/04/2015,Andrena carantonica,,,,,,
Farm2,HLS,1,22/04/2015,Andrena chrysosceles,,,,,,
Farm2,HLS,1,22/04/2015,Andrena chrysosceles,,,,,,
Farm2,HLS,3,27/06/2015,Andrena chrysosceles,,,,,,
Farm2,HLS,3,27/06/2015,Andrena chrysosceles,,,,,,
Farm2,HLS,3,27/06/2015,Andrena chrysosceles,,,,,,
Farm2,HLS,2,26/05/2015,Andrena dorsata,,,,,,
Farm2,HLS,2,26/05/2015,Andrena dorsata,,,,,,
Farm2,HLS,3,27/06/2015,Andrena dorsata,,,,,,
Farm2,HLS,3,27/06/2015,Andrena dorsata,,,,,,
Farm2,HLS,1,22/04/2015,Andrena flavipes,,,,,,
Farm2,HLS,1,22/04/2015,Andrena flavipes,,,,,,
Farm2,HLS,1,22/04/2015,Andrena flavipes,,,,,,
Farm2,HLS,2,26/05/2015,Andrena flavipes,,,,,,
Farm2,HLS,2,26/05/2015,Andrena flavipes,,,,,,
Farm2,HLS,2,26/05/2015,Andrena flavipes,,,,,,
Farm2,HLS,2,26/05/2015,Andrena flavipes,,,,,,
Farm2,HLS,3,27/06/2015,Andrena flavipes,,,,,,
Farm2,HLS,3,27/06/2015,Andrena flavipes,,,,,,
Farm2,HLS,4,07/08/2015,Andrena flavipes,,,,,,
Farm2,HLS,4,07/08/2015,Andrena flavipes,,,,,,
Farm2,HLS,4,07/08/2015,Andrena flavipes,,,,,,
Farm2,HLS,4,07/08/2015,Andrena flavipes,,,,,,
Farm2,HLS,4,07/08/2015,Andrena flavipes,,,,,,
Farm2,HLS,4,07/08/2015,Andrena flavipes,,,,,,
Farm2,HLS,3,27/06/2015,Andrena florea,,,,,,
Farm2,HLS,1,22/04/2015,Andrena haemorrhoa,,,,,,
Farm2,HLS,1,22/04/2015,Andrena haemorrhoa,,,,,,
Farm2,HLS,1,22/04/2015,Andrena haemorrhoa,,,,,,
Farm2,HLS,1,22/04/2015,Andrena haemorrhoa,,,,,,
Farm2,HLS,1,22/04/2015,Andrena haemorrhoa,,,,,,
Farm2,HLS,1,22/04/2015,Andrena haemorrhoa,,,,,,
Farm2,HLS,1,22/04/2015,Andrena haemorrhoa,,,,,,
Farm2,HLS,1,22/04/2015,Andrena haemorrhoa,,,,,,
Farm2,HLS,1,22/04/2015,Andrena haemorrhoa,,,,,,
Farm2,HLS,2,26/05/2015,Andrena haemorrhoa,,,,,,
Farm2,HLS,2,26/05/2015,Andrena haemorrhoa,,,,,,
Farm2,HLS,2,26/05/2015,Andrena haemorrhoa,,,,,,
Farm2,HLS,2,26/05/2015,Andrena haemorrhoa,,,,,,
Farm2,HLS,2,26/05/2015,Andrena haemorrhoa,,,,,,
Farm2,HLS,1,22/04/2015,Andrena nigroaenea,,,,,,
Farm2,HLS,2,26/05/2015,Andrena nigroaenea,,,,,,
Farm2,HLS,2,26/05/2015,Andrena nigroaenea,,,,,,
Farm2,HLS,1,22/04/2015,Andrena nitida,,,,,,
Farm2,HLS,2,26/05/2015,Andrena nitida,,,,,,
Farm2,HLS,4,07/08/2015,Andrena nitidiuscula,,,,,,
Farm2,HLS,1,22/04/2015,Anthophora plumipes,,,,,,
Farm2,HLS,1,22/04/2015,Anthophora plumipes,,,,,,
Farm2,HLS,1,22/04/2015,Bombus hortorum,,,,,,
Farm2,HLS,1,22/04/2015,Bombus hortorum,,,,,,
Farm2,HLS,2,26/05/2015,Bombus hortorum,,,,,,
Farm2,HLS,2,26/05/2015,Bombus hortorum,,,,,,
Farm2,HLS,2,26/05/2015,Bombus hortorum,,,,,,
Farm2,HLS,3,27/06/2015,Bombus hortorum,,,,,,
