Farm,Type,Round,Year,Species,Nature,Abundance
Farm10,HLS,2,2014,Trifolium dubium,Wild,410
Farm10,HLS,2,2014,Trifolium pratense,Sown,24
Farm10,HLS,2,2014,Trifolium pratense,Sown,1700
Farm10,HLS,2,2014,Trifolium pratense,Sown,50000
Farm10,HLS,2,2014,Trifolium repens,Wild,1300
Farm10,HLS,2,2014,Trifolium repens,Wild,8000
Farm10,HLS,2,2014,Trifolium repens,Wild,110
Farm10,HLS,2,2014,Trifolium repens,Wild,450
Farm10,HLS,2,2014,Trifolium repens,Wild,175
Farm10,HLS,2,2014,Trifolium repens,Wild,100000
Farm10,HLS,2,2014,Trifolium repens,Wild,1000
Farm10,HLS,2,2014,Vicia cracca,Wild,47
Farm10,HLS,3,2013,Achillea millefolium,Sown,3680
Farm10,HLS,3,2013,Achillea millefolium,Sown,4500
Farm10,HLS,3,2013,Achillea millefolium,Sown,1
Farm10,HLS,3,2013,Achillea millefolium,Sown,1500
Farm10,HLS,3,2013,Achillea millefolium,Sown,75
Farm10,HLS,3,2013,Agrimonia eupatorium,Wild,300
Farm10,HLS,3,2013,Arctium minus,Wild,15
Farm10,HLS,3,2013,Arctium minus,Wild,28
Farm10,HLS,3,2013,Campanula rotundifolia,Wild,2
Farm10,HLS,3,2013,Centaurea nigra,Sown,14352
Farm10,HLS,3,2013,Centaurea nigra,Sown,32000
Farm10,HLS,3,2013,Centaurea nigra,Sown,63
Farm10,HLS,3,2013,Centaurea nigra,Sown,900
Farm10,HLS,3,2013,Centaurea nigra,Sown,100
Farm10,HLS,3,2013,Centaurea nigra,Sown,120
Farm10,HLS,3,2013,Centaurea scabiosa,Sown,100
Farm10,HLS,3,2013,Centaurea scabiosa,Sown,6
Farm10,HLS,3,2013,Cirsium arvense,Wild,3160
Farm10,HLS,3,2013,Cirsium arvense,Wild,80
Farm10,HLS,3,2013,Cirsium arvense,Wild,2100
Farm10,HLS,3,2013,Cirsium arvense,Wild,30
Farm10,HLS,3,2013,Cirsium arvense,Wild,3750
Farm10,HLS,3,2013,Cirsium arvense,Wild,80
Farm10,HLS,3,2013,Cirsium arvense,Wild,210
Farm10,HLS,3,2013,Cirsium vulgare,Wild,2
Farm10,HLS,3,2013,Cirsium vulgare,Wild,900
Farm10,HLS,3,2013,Cirsium vulgare,Wild,12
Farm10,HLS,3,2013,Clematis vitalba,Wild,25
Farm10,HLS,3,2013,Clematis vitalba,Wild,75
Farm10,HLS,3,2013,Clematis vitalba,Wild,530
Farm10,HLS,3,2013,Clinopodium vulgare,Wild,87
Farm10,HLS,3,2013,Convolvulus arvensis,Wild,64
Farm10,HLS,3,2013,Convolvulus arvensis,Wild,650
Farm10,HLS,3,2013,Daucus carota,Sown,9200
Farm10,HLS,3,2013,Daucus carota,Sown,24
Farm10,HLS,3,2013,Daucus carota,Sown,5
Farm10,HLS,3,2013,Epilobium hirsutum,Wild,150
Farm10,HLS,3,2013,Epilobium hirsutum,Wild,6
Farm10,HLS,3,2013,Galium verum,Sown,60
Farm10,HLS,3,2013,Galium verum,Sown,210
Farm10,HLS,3,2013,Galium verum,Sown,20
Farm10,HLS,3,2013,Galium verum,Sown,1200
Farm10,HLS,3,2013,Galium verum,Sown,24
Farm10,HLS,3,2013,Heracleum sphondylium,Wild,21
Farm10,HLS,3,2013,Heracleum sphondylium,Wild,7
Farm10,HLS,3,2013,Heracleum sphondylium,Wild,250
Farm10,HLS,3,2013,Heracleum sphondylium,Wild,2408
Farm10,HLS,3,2013,Heracleum sphondylium,Wild,8000
Farm10,HLS,3,2013,Heracleum sphondylium,Wild,70
Farm10,HLS,3,2013,Heracleum sphondylium,Wild,18
Farm10,HLS,3,2013,Heracleum sphondylium,Wild,3010
Farm10,HLS,3,2013,Heracleum sphondylium,Wild,240
Farm10,HLS,3,2013,Hypochaeris radicata,Wild,70
Farm10,HLS,3,2013,Kickxia elatine,Wild,6
Farm10,HLS,3,2013,Knautia arvensis,Sown,103
Farm10,HLS,3,2013,Knautia arvensis,Sown,30
Farm10,HLS,3,2013,Knautia arvensis,Sown,5
Farm10,HLS,3,2013,Knautia arvensis,Sown,450
Farm10,HLS,3,2013,Knautia arvensis,Sown,6
Farm10,HLS,3,2013,Knautia arvensis,Sown,80
Farm10,HLS,3,2013,Lamium album,Wild,12
Farm10,HLS,3,2013,Lamium album,Wild,40
Farm10,HLS,3,2013,Lapsana communis,Wild,15
Farm10,HLS,3,2013,Leucanthemum vulgare,Sown,40
Farm10,HLS,3,2013,Leucanthemum vulgare,Sown,6
Farm10,HLS,3,2013,Linaria vulgaris,Wild,19
Farm10,HLS,3,2013,Linaria vulgaris,Wild,80
Farm10,HLS,3,2013,Linaria vulgaris,Wild,15
Farm10,HLS,3,2013,Lotus corniculatus,Sown,60
Farm10,HLS,3,2013,Lotus corniculatus,Sown,120
Farm10,HLS,3,2013,Lotus corniculatus,Sown,65
Farm10,HLS,3,2013,Lotus corniculatus,Sown,700
Farm10,HLS,3,2013,Medicago sativa,Sown,5640
Farm10,HLS,3,2013,Medicago sativa,Sown,16000
Farm10,HLS,3,2013,Odontites verna,Wild,6000
Farm10,HLS,3,2013,Onobrychis viciifolia,Sown,16
Farm10,HLS,3,2013,Origanum vulgare,Sown,10
Farm10,HLS,3,2013,Origanum vulgare,Sown,15000
Farm10,HLS,3,2013,Papaver rhoeas,Wild,4
Farm10,HLS,3,2013,Pimpinella saxifraga,Wild,85
Farm10,HLS,3,2013,Plantago lanceolata,Sown,48
Farm10,HLS,3,2013,Pulicaria dysenterica,Wild,10
Farm10,HLS,3,2013,Ranunculus repens,Wild,5
Farm10,HLS,3,2013,Reseda lutea,Wild,1350
Farm10,HLS,3,2013,Rubus fruticosus agg.,Wild,8
Farm10,HLS,3,2013,Rubus fruticosus agg.,Wild,78
Farm10,HLS,3,2013,Rubus fruticosus agg.,Wild,4816
Farm10,HLS,3,2013,Rubus fruticosus agg.,Wild,30
Farm10,HLS,3,2013,Senecio erucifolius,Wild,15
Farm10,HLS,3,2013,Senecio erucifolius,Wild,19
Farm10,HLS,3,2013,Senecio erucifolius,Wild,5
Farm10,HLS,3,2013,Senecio jacobea,Wild,2700
Farm10,HLS,3,2013,Senecio jacobea,Wild,115
Farm10,HLS,3,2013,Senecio jacobea,Wild,60
Farm10,HLS,3,2013,Senecio jacobea,Wild,7800
Farm10,HLS,3,2013,Senecio jacobea,Wild,60
Farm10,HLS,3,2013,Senecio jacobea,Wild,105
Farm10,HLS,3,2013,Sonchus arvensis,Sown,16
Farm10,HLS,3,2013,Sonchus asper,Wild,3
Farm10,HLS,3,2013,Torilis japonica,Wild,300
Farm10,HLS,3,2013,Torilis japonica,Wild,54
Farm10,HLS,3,2013,Trifolium pratense,Sown,15
Farm10,HLS,3,2013,Trifolium repens,Wild,21
Farm10,HLS,3,2013,Trifolium repens,Wild,3300
Farm10,HLS,3,2013,Tripleurospermum inodorum,Wild,75
Farm10,HLS,3,2013,Vicia cracca,Wild,2
Farm10,HLS,3,2013,,Wild,
Farm10,HLS,3,2014,Achillea millefolium,Sown,20
Farm10,HLS,3,2014,Achillea millefolium,Sown,35
Farm10,HLS,3,2014,Achillea millefolium,Sown,75
Farm10,HLS,3,2014,Achillea millefolium,Sown,140
Farm10,HLS,3,2014,Arctium minus,Wild,40
Farm10,HLS,3,2014,Arctium minus,Wild,22
Farm10,HLS,3,2014,Bryonia dioica,Wild,59
Farm10,HLS,3,2014,Centaurea nigra,Sown,12000
Farm10,HLS,3,2014,Centaurea nigra,Sown,24400
Farm10,HLS,3,2014,Centaurea nigra,Sown,10
Farm10,HLS,3,2014,Centaurea nigra,Sown,62
Farm10,HLS,3,2014,Centaurea nigra,Sown,650
Farm10,HLS,3,2014,Centaurea scabiosa,Sown,30
Farm10,HLS,3,2014,Cichorium intybus,Wild,75
Farm10,HLS,3,2014,Cirsium arvense,Wild,15
Farm10,HLS,3,2014,Cirsium arvense,Wild,220
Farm10,HLS,3,2014,Cirsium arvense,Wild,145
Farm10,HLS,3,2014,Cirsium arvense,Wild,920
Farm10,HLS,3,2014,Cirsium arvense,Wild,510
Farm10,HLS,3,2014,Cirsium vulgare,Wild,27
Farm10,HLS,3,2014,Cirsium vulgare,Wild,50
Farm10,HLS,3,2014,Cirsium vulgare,Wild,18
Farm10,HLS,3,2014,Cirsium vulgare,Wild,62
Farm10,HLS,3,2014,Clinopodium vulgare,Wild,455
Farm10,HLS,3,2014,Clinopodium vulgare,Wild,1800
Farm10,HLS,3,2014,Convolvulus arvensis,Wild,21
Farm10,HLS,3,2014,Convolvulus arvensis,Wild,130
Farm10,HLS,3,2014,Crepis capillaris,Wild,15
Farm10,HLS,3,2014,Crepis capillaris,Wild,400
Farm10,HLS,3,2014,Daucus carota,Sown,5000
Farm10,HLS,3,2014,Daucus carota,Sown,500
Farm10,HLS,3,2014,Daucus carota,Sown,24
Farm10,HLS,3,2014,Daucus carota,Sown,620
Farm10,HLS,3,2014,Daucus carota,Sown,450
Farm10,HLS,3,2014,Dipsacus fullonum,Wild,10
Farm10,HLS,3,2014,Epilobium hirsutum,Wild,30
Farm10,HLS,3,2014,Heracleum sphondylium,Wild,30
Farm10,HLS,3,2014,Heracleum sphondylium,Wild,10
Farm10,HLS,3,2014,Heracleum sphondylium,Wild,5
Farm10,HLS,3,2014,Heracleum sphondylium,Wild,4
Farm10,HLS,3,2014,Heracleum sphondylium,Wild,37
Farm10,HLS,3,2014,Heracleum sphondylium,Wild,37
Farm10,HLS,3,2014,Heracleum sphondylium,Wild,260
Farm10,HLS,3,2014,Heracleum sphondylium,Wild,21
Farm10,HLS,3,2014,Heracleum sphondylium,Wild,7
Farm10,HLS,3,2014,Hypericum perforatum,Wild,150
Farm10,HLS,3,2014,Knautia arvensis,Sown,400
Farm10,HLS,3,2014,Knautia arvensis,Sown,200
Farm10,HLS,3,2014,Knautia arvensis,Sown,15
Farm10,HLS,3,2014,Knautia arvensis,Sown,30
Farm10,HLS,3,2014,Knautia arvensis,Sown,67
Farm10,HLS,3,2014,Lamium album,Wild,155
Farm10,HLS,3,2014,Leontodon hispidus,Sown,6
Farm10,HLS,3,2014,Linaria vulgaris,Wild,85
Farm10,HLS,3,2014,Linaria vulgaris,Wild,50
Farm10,HLS,3,2014,Lotus corniculatus,Sown,3000
Farm10,HLS,3,2014,Lotus corniculatus,Sown,10000
Farm10,HLS,3,2014,Lotus corniculatus,Sown,40000
Farm10,HLS,3,2014,Lotus corniculatus,Sown,150
Farm10,HLS,3,2014,Medicago sativa,Sown,75
Farm10,HLS,3,2014,Odontites verna,Wild,1000
Farm10,HLS,3,2014,Odontites verna,Wild,650
Farm10,HLS,3,2014,Odontites verna,Wild,90000
Farm10,HLS,3,2014,Onobrychis viciifolia,Sown,15
Farm10,HLS,3,2014,Origanum vulgare,Sown,87
Farm10,HLS,3,2014,Origanum vulgare,Sown,65000
Farm10,HLS,3,2014,Pimpinella saxifraga,Wild,460
Farm10,HLS,3,2014,Pimpinella saxifraga,Wild,50
Farm10,HLS,3,2014,Pulicaria dysenterica,Wild,120
Farm10,HLS,3,2014,Reseda lutea,Wild,910
Farm10,HLS,3,2014,Rubus caesius,Wild,40
Farm10,HLS,3,2014,Rubus caesius,Wild,62
Farm10,HLS,3,2014,Rubus fruticosus agg.,Wild,7
Farm10,HLS,3,2014,Senecio erucifolius,Wild,870
Farm10,HLS,3,2014,Senecio erucifolius,Wild,50
Farm10,HLS,3,2014,Senecio erucifolius,Wild,530
Farm10,HLS,3,2014,Senecio erucifolius,Wild,3000
Farm10,HLS,3,2014,Senecio jacobea,Wild,40
Farm10,HLS,3,2014,Senecio jacobea,Wild,190
Farm10,HLS,3,2014,Senecio jacobea,Wild,2000
Farm10,HLS,3,2014,Sonchus arvensis,Sown,6
Farm10,HLS,3,2014,Sonchus arvensis,Sown,550
Farm10,HLS,3,2014,Taraxacum agg.,Wild,1
Farm10,HLS,3,2014,Trifolium pratense,Sown,70
Farm10,HLS,3,2014,Trifolium pratense,Sown,180
Farm10,HLS,3,2014,Trifolium repens,Wild,10
Farm10,HLS,3,2014,Trifolium repens,Wild,60
Farm10,HLS,3,2014,Trifolium repens,Wild,190
Farm10,HLS,3,2014,Tripleurospermum inodorum,Wild,200
Farm10,HLS,3,2014,Vicia cracca,Wild,30
Farm11,ELS,1,2013,Alliaria petiolata,Wild,6
Farm11,ELS,1,2013,Alliaria petiolata,Wild,900
Farm11,ELS,1,2013,Anthriscus sylvestris,Wild,15
Farm11,ELS,1,2013,Anthriscus sylvestris,Wild,65
Farm11,ELS,1,2013,Anthriscus sylvestris,Wild,17
Farm11,ELS,1,2013,Anthriscus sylvestris,Wild,14
Farm11,ELS,1,2013,Anthriscus sylvestris,Wild,400
Farm11,ELS,1,2013,Anthriscus sylvestris,Wild,280
Farm11,ELS,1,2013,Anthriscus sylvestris,Wild,16
Farm11,ELS,1,2013,Anthriscus sylvestris,Wild,8
Farm11,ELS,1,2013,Anthriscus sylvestris,Wild,16
Farm11,ELS,1,2013,Anthriscus sylvestris,Wild,28
Farm11,ELS,1,2013,Aquilegia vulgaris,Wild,11
Farm11,ELS,1,2013,Barbarea vulgaris,Wild,12
Farm11,ELS,1,2013,Bellis perennis,Wild,15
Farm11,ELS,1,2013,Bellis perennis,Wild,8
Farm11,ELS,1,2013,Bellis perennis,Wild,66
Farm11,ELS,1,2013,Bellis perennis,Wild,17
Farm11,ELS,1,2013,Cerastium fontanum,Wild,35
Farm11,ELS,1,2013,Cerastium fontanum,Wild,34
Farm11,ELS,1,2013,Cerastium fontanum,Wild,18
Farm11,ELS,1,2013,Cerastium fontanum,Wild,36
Farm11,ELS,1,2013,Crepis vesicaria,Wild,21
Farm11,ELS,1,2013,Crepis vesicaria,Wild,6
Farm11,ELS,1,2013,Crepis vesicaria,Wild,7
Farm11,ELS,1,2013,Geranium pyrenaicum,Wild,1
Farm11,ELS,1,2013,Geum urbanum,Wild,1
Farm11,ELS,1,2013,Glechoma hederacea,Wild,1400
Farm11,ELS,1,2013,Lamium album,Wild,25
Farm11,ELS,1,2013,Lamium album,Wild,5
Farm11,ELS,1,2013,Lamium album,Wild,80
Farm11,ELS,1,2013,Lamium album,Wild,40
Farm11,ELS,1,2013,Lamium album,Wild,30
Farm11,ELS,1,2013,Lamium album,Wild,150
Farm11,ELS,1,2013,Lamium album,Wild,1350
Farm11,ELS,1,2013,Lamium album,Wild,300
Farm11,ELS,1,2013,Leucanthemum vulgare,Sown,2
Farm11,ELS,1,2013,Leucanthemum vulgare,Sown,5
Farm11,ELS,1,2013,Leucanthemum vulgare,Sown,1
Farm11,ELS,1,2013,Lychnis flos-cuculi,Sown,4
Farm11,ELS,1,2013,Myosotis arvensis,Wild,18
Farm11,ELS,1,2013,Myosotis arvensis,Wild,56
Farm11,ELS,1,2013,Plantago lanceolata,Sown,210
Farm11,ELS,1,2013,Plantago lanceolata,Sown,30
Farm11,ELS,1,2013,Plantago lanceolata,Sown,9
Farm11,ELS,1,2013,Plantago lanceolata,Sown,106
Farm11,ELS,1,2013,Plantago lanceolata,Sown,296
Farm11,ELS,1,2013,Plantago lanceolata,Sown,29
Farm11,ELS,1,2013,Plantago lanceolata,Sown,66
Farm11,ELS,1,2013,Plantago media,Sown,20
Farm11,ELS,1,2013,Plantago media,Sown,4
Farm11,ELS,1,2013,Primula veris,Sown,20
Farm11,ELS,1,2013,Primula veris,Sown,6
Farm11,ELS,1,2013,Primula veris,Sown,104
Farm11,ELS,1,2013,Ranunculus acris,Sown,360
Farm11,ELS,1,2013,Ranunculus acris,Sown,65
Farm11,ELS,1,2013,Ranunculus acris,Sown,10
Farm11,ELS,1,2013,Ranunculus acris,Sown,72
Farm11,ELS,1,2013,Ranunculus acris,Sown,8
Farm11,ELS,1,2013,Ranunculus acris,Sown,11
Farm11,ELS,1,2013,Ranunculus acris,Sown,63
Farm11,ELS,1,2013,Ranunculus repens,Wild,120
Farm11,ELS,1,2013,Ranunculus repens,Wild,25
Farm11,ELS,1,2013,Ranunculus repens,Wild,36
Farm11,ELS,1,2013,Ranunculus repens,Wild,12
Farm11,ELS,1,2013,Ranunculus repens,Wild,26
Farm11,ELS,1,2013,Reseda lutea,Wild,6
Farm11,ELS,1,2013,Reseda lutea,Wild,43
Farm11,ELS,1,2013,Reseda lutea,Wild,12
Farm11,ELS,1,2013,Rhinanthus minor,Sown,128
Farm11,ELS,1,2013,Rhinanthus minor,Sown,320
Farm11,ELS,1,2013,Sanguisorba minor muricata,Sown,10
Farm11,ELS,1,2013,Sanguisorba minor muricata,Sown,90
Farm11,ELS,1,2013,Sanguisorba minor muricata,Sown,2
Farm11,ELS,1,2013,Senecio vulgaris,Wild,40
Farm11,ELS,1,2013,Silene dioica,Sown,42
Farm11,ELS,1,2013,Silene dioica,Sown,90
Farm11,ELS,1,2013,Silene dioica,Sown,36
Farm11,ELS,1,2013,Silene latifolia,Wild,8
Farm11,ELS,1,2013,Silene latifolia,Wild,16
Farm11,ELS,1,2013,Silene latifolia,Wild,18
Farm11,ELS,1,2013,Silene x hampeana,Wild,12
Farm11,ELS,1,2013,Sisymbrium officinale,Wild,12
Farm11,ELS,1,2013,Taraxacum agg.,Wild,5
Farm11,ELS,1,2013,Taraxacum agg.,Wild,3
Farm11,ELS,1,2013,Taraxacum agg.,Wild,10
Farm11,ELS,1,2013,Taraxacum agg.,Wild,2
Farm11,ELS,1,2013,Taraxacum agg.,Wild,2
Farm11,ELS,1,2013,Taraxacum agg.,Wild,1
Farm11,ELS,1,2013,Tragopogon pratensis,Wild,1
Farm11,ELS,1,2013,Tragopogon pratensis,Wild,2
Farm11,ELS,1,2013,Trifolium repens,Wild,20
Farm11,ELS,1,2013,Veronica chamaedrys,Wild,128
Farm11,ELS,1,2013,Veronica chamaedrys,Wild,250
Farm11,ELS,1,2013,Veronica chamaedrys,Wild,105
Farm11,ELS,1,2013,Veronica persica,Wild,6
Farm11,ELS,1,2013,Veronica persica,Wild,74
Farm11,ELS,1,2013,Vicia sativa agg.,Wild,5
Farm11,ELS,1,2013,Vicia sepium,Wild,40
Farm11,ELS,1,2013,,Wild,
Farm11,ELS,1,2014,Anthriscus sylvestris,Wild,200
Farm11,ELS,1,2014,Anthriscus sylvestris,Wild,250
Farm11,ELS,1,2014,Anthriscus sylvestris,Wild,195
Farm11,ELS,1,2014,Anthriscus sylvestris,Wild,38
Farm11,ELS,1,2014,Anthriscus sylvestris,Wild,1000
Farm11,ELS,1,2014,Anthriscus sylvestris,Wild,730
Farm11,ELS,1,2014,Anthriscus sylvestris,Wild,45
Farm11,ELS,1,2014,Aquilegia vulgaris,Wild,89
Farm11,ELS,1,2014,Barbarea vulgaris,Wild,32
Farm11,ELS,1,2014,Barbarea vulgaris,Wild,25
Farm11,ELS,1,2014,Bellis perennis,Wild,45
Farm11,ELS,1,2014,Bryonia dioica,Wild,37
Farm11,ELS,1,2014,Crepis vesicaria,Wild,18
Farm11,ELS,1,2014,Crepis vesicaria,Wild,70
Farm11,ELS,1,2014,Crepis vesicaria,Wild,7
Farm11,ELS,1,2014,Galium aparine,Wild,180
Farm11,ELS,1,2014,Geum urbanum,Wild,27
Farm11,ELS,1,2014,Glechoma hederacea,Wild,13
Farm11,ELS,1,2014,Glechoma hederacea,Wild,83
Farm11,ELS,1,2014,Lamium album,Wild,24
Farm11,ELS,1,2014,Lamium album,Wild,95
Farm11,ELS,1,2014,Lamium album,Wild,1700
Farm11,ELS,1,2014,Leucanthemum vulgare,Sown,30
Farm11,ELS,1,2014,Leucanthemum vulgare,Sown,38
Farm11,ELS,1,2014,Leucanthemum vulgare,Sown,30
Farm11,ELS,1,2014,Leucanthemum vulgare,Sown,3
Farm11,ELS,1,2014,Lychnis flos-cuculi,Sown,13
Farm11,ELS,1,2014,Medicago lupulina,Sown,160
Farm11,ELS,1,2014,Myosotis arvensis,Wild,320
Farm11,ELS,1,2014,Myosotis arvensis,Wild,715
Farm11,ELS,1,2014,Onobrychis viciifolia,Sown,15
Farm11,ELS,1,2014,Plantago lanceolata,Sown,300
Farm11,ELS,1,2014,Plantago lanceolata,Sown,98
Farm11,ELS,1,2014,Plantago lanceolata,Sown,25
Farm11,ELS,1,2014,Plantago lanceolata,Sown,155
Farm11,ELS,1,2014,Plantago media,Sown,20
Farm11,ELS,1,2014,Plantago media,Sown,111
Farm11,ELS,1,2014,Primula veris,Sown,100
Farm11,ELS,1,2014,Ranunculus acris,Sown,900
Farm11,ELS,1,2014,Ranunculus acris,Sown,40
Farm11,ELS,1,2014,Ranunculus acris,Sown,60
Farm11,ELS,1,2014,Ranunculus repens,Wild,36
Farm11,ELS,1,2014,Ranunculus repens,Wild,230
Farm11,ELS,1,2014,Ranunculus repens,Wild,40
Farm11,ELS,1,2014,Ranunculus repens,Wild,57
Farm11,ELS,1,2014,Ranunculus repens,Wild,5
Farm11,ELS,1,2014,Reseda lutea,Wild,100
Farm11,ELS,1,2014,Reseda lutea,Wild,150
Farm11,ELS,1,2014,Reseda lutea,Wild,135
Farm11,ELS,1,2014,Reseda lutea,Wild,55
Farm11,ELS,1,2014,Rhinanthus minor,Sown,13000
Farm11,ELS,1,2014,Rhinanthus minor,Sown,1650
Farm11,ELS,1,2014,Rhinanthus minor,Sown,490
Farm11,ELS,1,2014,Rubus fruticosus agg.,Wild,90
Farm11,ELS,1,2014,Rubus fruticosus agg.,Wild,40
Farm11,ELS,1,2014,Sanguisorba minor muricata,Sown,50
Farm11,ELS,1,2014,Sanguisorba minor muricata,Sown,6
Farm11,ELS,1,2014,Sanguisorba minor muricata,Sown,25
Farm11,ELS,1,2014,Silene dioica,Sown,50
Farm11,ELS,1,2014,Silene dioica,Sown,25
Farm11,ELS,1,2014,Silene dioica,Sown,210
Farm11,ELS,1,2014,Silene dioica,Sown,25
Farm11,ELS,1,2014,Silene latifolia,Wild,7
Farm11,ELS,1,2014,Silene latifolia,Wild,60
Farm11,ELS,1,2014,Silene latifolia,Wild,535
Farm11,ELS,1,2014,Sisymbrium officinale,Wild,81
Farm11,ELS,1,2014,Taraxacum agg.,Wild,10
Farm11,ELS,1,2014,Taraxacum agg.,Wild,32
Farm11,ELS,1,2014,Tragopogon pratensis,Wild,1
Farm11,ELS,1,2014,Trifolium repens,Wild,4600
Farm11,ELS,1,2014,Trifolium repens,Wild,8
Farm11,ELS,1,2014,Trifolium repens,Wild,15
Farm11,ELS,1,2014,Veronica chamaedrys,Wild,48
Farm11,ELS,1,2014,Veronica chamaedrys,Wild,60
Farm11,ELS,1,2014,Vicia sativa agg.,Wild,80
Farm11,ELS,1,2014,Vicia sativa agg.,Wild,78
Farm11,ELS,1,2014,Vicia sepium,Wild,60
Farm11,ELS,2,2013,Achillea millefolium,Sown,2
Farm11,ELS,2,2013,Agrimonia eupatorium,Wild,1
Farm11,ELS,2,2013,Anagallis arvensis,Wild,70
Farm11,ELS,2,2013,Anthyllis vulneraria,Wild,9
Farm11,ELS,2,2013,Anthyllis vulneraria,Wild,6
Farm11,ELS,2,2013,Anthyllis vulneraria,Wild,20
Farm11,ELS,2,2013,Ballota nigra,Wild,20
Farm11,ELS,2,2013,Bryonia dioica,Wild,50
Farm11,ELS,2,2013,Carduus nutans,Wild,18
Farm11,ELS,2,2013,Centaurea nigra,Sown,30
Farm11,ELS,2,2013,Centaurea nigra,Sown,30
Farm11,ELS,2,2013,Centaurea nigra,Sown,16
Farm11,ELS,2,2013,Centaurea nigra,Sown,3
Farm11,ELS,2,2013,Centaurea nigra,Sown,6
Farm11,ELS,2,2013,Centaurea nigra,Sown,55
Farm11,ELS,2,2013,Centaurium erythraea,Wild,3
Farm11,ELS,2,2013,Chaerophyllum temulum,Wild,684
Farm11,ELS,2,2013,Cirsium arvense,Wild,60
Farm11,ELS,2,2013,Cirsium arvense,Wild,1
Farm11,ELS,2,2013,Cirsium arvense,Wild,34
Farm11,ELS,2,2013,Cirsium vulgare,Wild,7
Farm11,ELS,2,2013,Cirsium vulgare,Wild,1
Farm11,ELS,2,2013,Conium maculatum,Wild,75
Farm11,ELS,2,2013,Convolvulus arvensis,Wild,12
Farm11,ELS,2,2013,Cornus sanguinea,Wild,40
Farm11,ELS,2,2013,Crepis capillaris,Wild,35
Farm11,ELS,2,2013,Crepis capillaris,Wild,110
Farm11,ELS,2,2013,Crepis capillaris,Wild,15
Farm11,ELS,2,2013,Daucus carota,Sown,2
Farm11,ELS,2,2013,Daucus carota,Sown,1
Farm11,ELS,2,2013,Daucus carota,Sown,400
Farm11,ELS,2,2013,Galium mollugo,Wild,20
Farm11,ELS,2,2013,Galium mollugo,Wild,200
Farm11,ELS,2,2013,Galium mollugo,Wild,140
Farm11,ELS,2,2013,Galium mollugo,Wild,595
Farm11,ELS,2,2013,Galium verum,Sown,7980
Farm11,ELS,2,2013,Galium verum,Sown,4250
Farm11,ELS,2,2013,Galium verum,Sown,400
Farm11,ELS,2,2013,Galium verum,Sown,320
Farm11,ELS,2,2013,Geranium columbinum,Wild,2
Farm11,ELS,2,2013,Geranium pratense,Sown,4
Farm11,ELS,2,2013,Geranium pratense,Sown,4
Farm11,ELS,2,2013,Heracleum sphondylium,Wild,45
Farm11,ELS,2,2013,Heracleum sphondylium,Wild,6
Farm11,ELS,2,2013,Heracleum sphondylium,Wild,4
Farm11,ELS,2,2013,Heracleum sphondylium,Wild,3
Farm11,ELS,2,2013,Heracleum sphondylium,Wild,6
Farm11,ELS,2,2013,Heracleum sphondylium,Wild,25
Farm11,ELS,2,2013,Heracleum sphondylium,Wild,360
Farm11,ELS,2,2013,Heracleum sphondylium,Wild,70
Farm11,ELS,2,2013,Hypericum perforatum,Wild,3
Farm11,ELS,2,2013,Hypericum perforatum,Wild,70
Farm11,ELS,2,2013,Hypochaeris radicata,Wild,51
Farm11,ELS,2,2013,Hypochaeris radicata,Wild,3
Farm11,ELS,2,2013,Knautia arvensis,Sown,38
Farm11,ELS,2,2013,Knautia arvensis,Sown,7
Farm11,ELS,2,2013,Lapsana communis,Wild,16
Farm11,ELS,2,2013,Lathyrus pratensis,Sown,6
Farm11,ELS,2,2013,Lathyrus pratensis,Sown,32
Farm11,ELS,2,2013,Leontodon hispidus,Sown,2
Farm11,ELS,2,2013,Leucanthemum vulgare,Sown,21470
Farm11,ELS,2,2013,Leucanthemum vulgare,Sown,440
Farm11,ELS,2,2013,Leucanthemum vulgare,Sown,8500
Farm11,ELS,2,2013,Leucanthemum vulgare,Sown,2800
Farm11,ELS,2,2013,Leucanthemum vulgare,Sown,1140
Farm11,ELS,2,2013,Leucanthemum vulgare,Sown,465
Farm11,ELS,2,2013,Ligustrum vulgare,Wild,130
Farm11,ELS,2,2013,Linaria vulgaris,Wild,7
Farm11,ELS,2,2013,Lotus corniculatus,Sown,180
Farm11,ELS,2,2013,Malva sylvestris,Wild,15
Farm11,ELS,2,2013,Medicago lupulina,Sown,1800
Farm11,ELS,2,2013,Onobrychis viciifolia,Sown,3
Farm11,ELS,2,2013,Onobrychis viciifolia,Sown,3
Farm11,ELS,2,2013,Orobanche elatior,Wild,1
Farm11,ELS,2,2013,Plantago lanceolata,Sown,30
Farm11,ELS,2,2013,Plantago lanceolata,Sown,250
Farm11,ELS,2,2013,Plantago media,Sown,1250
Farm11,ELS,2,2013,Plantago media,Sown,320
Farm11,ELS,2,2013,Plantago media,Sown,200
Farm11,ELS,2,2013,Prunella vulgaris,Sown,15
Farm11,ELS,2,2013,Prunella vulgaris,Sown,50
Farm11,ELS,2,2013,Prunella vulgaris,Sown,15
Farm11,ELS,2,2013,Ranunculus acris,Sown,190
Farm11,ELS,2,2013,Ranunculus acris,Sown,15
Farm11,ELS,2,2013,Ranunculus repens,Wild,684
Farm11,ELS,2,2013,Ranunculus repens,Wild,1
Farm11,ELS,2,2013,Ranunculus repens,Wild,92
