Farm,Type,Round,Year,Species
Farm10,HLS,Three,2014,Pulicaria dysenterica
Farm10,HLS,Four,2015,Pulicaria dysenterica
Farm10,HLS,One,2013,Ranunculus acris
Farm10,HLS,One,2013,Ranunculus acris
Farm10,HLS,One,2013,Ranunculus acris
Farm10,HLS,One,2013,Ranunculus acris
Farm10,HLS,Two,2013,Ranunculus acris
Farm10,HLS,Two,2013,Ranunculus acris
Farm10,HLS,Two,2013,Ranunculus acris
Farm10,HLS,Two,2013,Ranunculus acris
Farm10,HLS,One,2014,Ranunculus acris
Farm10,HLS,One,2014,Ranunculus acris
Farm10,HLS,One,2014,Ranunculus acris
Farm10,HLS,One,2014,Ranunculus acris
Farm10,HLS,One,2014,Ranunculus acris
Farm10,HLS,One,2014,Ranunculus acris
Farm10,HLS,Two,2014,Ranunculus acris
Farm10,HLS,One,2015,Ranunculus acris
Farm10,HLS,Two,2015,Ranunculus acris
Farm10,HLS,Three,2015,Ranunculus acris
Farm10,HLS,One,2013,Ranunculus repens
Farm10,HLS,One,2013,Ranunculus repens
Farm10,HLS,One,2013,Ranunculus repens
Farm10,HLS,One,2013,Ranunculus repens
Farm10,HLS,One,2013,Ranunculus repens
Farm10,HLS,One,2013,Ranunculus repens
Farm10,HLS,Two,2013,Ranunculus repens
Farm10,HLS,Two,2013,Ranunculus repens
Farm10,HLS,Two,2013,Ranunculus repens
Farm10,HLS,Two,2013,Ranunculus repens
Farm10,HLS,Three,2013,Ranunculus repens
Farm10,HLS,One,2014,Ranunculus repens
Farm10,HLS,One,2014,Ranunculus repens
Farm10,HLS,One,2014,Ranunculus repens
Farm10,HLS,One,2014,Ranunculus repens
Farm10,HLS,Two,2014,Ranunculus repens
Farm10,HLS,Two,2014,Ranunculus repens
Farm10,HLS,Two,2014,Ranunculus repens
Farm10,HLS,Two,2014,Ranunculus repens
Farm10,HLS,Two,2014,Ranunculus repens
Farm10,HLS,Two,2015,Ranunculus repens
Farm10,HLS,Three,2015,Ranunculus repens
Farm10,HLS,Four,2015,Ranunculus repens
Farm10,HLS,One,2013,Reseda lutea
Farm10,HLS,Two,2013,Reseda lutea
Farm10,HLS,Two,2013,Reseda lutea
Farm10,HLS,Three,2013,Reseda lutea
Farm10,HLS,One,2014,Reseda lutea
Farm10,HLS,One,2014,Reseda lutea
Farm10,HLS,Two,2014,Reseda lutea
Farm10,HLS,Two,2014,Reseda lutea
Farm10,HLS,Three,2014,Reseda lutea
Farm10,HLS,Two,2015,Reseda lutea
Farm10,HLS,Three,2015,Reseda lutea
Farm10,HLS,Four,2015,Reseda lutea
Farm10,HLS,One,2013,Rhinanthus minor
Farm10,HLS,One,2014,Rhinanthus minor
Farm10,HLS,One,2014,Rhinanthus minor
Farm10,HLS,Two,2015,Rhinanthus minor
Farm10,HLS,Two,2013,Rosa canina agg.
Farm10,HLS,Two,2015,Rosa canina agg.
Farm10,HLS,Three,2015,Rosa canina agg.
Farm10,HLS,Three,2014,Rubus caesius
Farm10,HLS,Three,2014,Rubus caesius
Farm10,HLS,Four,2015,Rubus caesius
Farm10,HLS,One,2013,Rubus fruticosus agg.
Farm10,HLS,One,2013,Rubus fruticosus agg.
Farm10,HLS,Two,2013,Rubus fruticosus agg.
Farm10,HLS,Two,2013,Rubus fruticosus agg.
Farm10,HLS,Two,2013,Rubus fruticosus agg.
Farm10,HLS,Two,2013,Rubus fruticosus agg.
Farm10,HLS,Three,2013,Rubus fruticosus agg.
Farm10,HLS,Three,2013,Rubus fruticosus agg.
Farm10,HLS,Three,2013,Rubus fruticosus agg.
Farm10,HLS,Three,2013,Rubus fruticosus agg.
Farm10,HLS,One,2014,Rubus fruticosus agg.
Farm10,HLS,One,2014,Rubus fruticosus agg.
Farm10,HLS,One,2014,Rubus fruticosus agg.
Farm10,HLS,One,2014,Rubus fruticosus agg.
Farm10,HLS,Two,2014,Rubus fruticosus agg.
Farm10,HLS,Two,2014,Rubus fruticosus agg.
Farm10,HLS,Three,2014,Rubus fruticosus agg.
Farm10,HLS,Two,2015,Rubus fruticosus agg.
Farm10,HLS,Four,2015,Rubus fruticosus agg.
Farm10,HLS,One,2013,Rumex acetosa
Farm10,HLS,One,2013,Rumex acetosa
Farm10,HLS,One,2013,Rumex acetosa
Farm10,HLS,One,2013,Rumex acetosa
Farm10,HLS,One,2015,Salix viminalis
Farm10,HLS,Two,2015,Sanguisorba minor minor
Farm10,HLS,One,2013,Sanguisorba minor muricata
Farm10,HLS,One,2013,Sanguisorba minor muricata
Farm10,HLS,One,2013,Sanguisorba minor muricata
Farm10,HLS,Three,2013,Senecio erucifolius
Farm10,HLS,Three,2013,Senecio erucifolius
Farm10,HLS,Three,2013,Senecio erucifolius
Farm10,HLS,Three,2014,Senecio erucifolius
Farm10,HLS,Three,2014,Senecio erucifolius
Farm10,HLS,Three,2014,Senecio erucifolius
Farm10,HLS,Three,2014,Senecio erucifolius
Farm10,HLS,Four,2015,Senecio erucifolius
Farm10,HLS,Two,2013,Senecio jacobea
Farm10,HLS,Three,2013,Senecio jacobea
Farm10,HLS,Three,2013,Senecio jacobea
Farm10,HLS,Three,2013,Senecio jacobea
Farm10,HLS,Three,2013,Senecio jacobea
Farm10,HLS,Three,2013,Senecio jacobea
Farm10,HLS,Three,2013,Senecio jacobea
Farm10,HLS,Two,2014,Senecio jacobea
Farm10,HLS,Three,2014,Senecio jacobea
Farm10,HLS,Three,2014,Senecio jacobea
Farm10,HLS,Three,2014,Senecio jacobea
Farm10,HLS,Four,2015,Senecio jacobea
Farm10,HLS,Four,2015,Senecio jacobea
Farm10,HLS,Two,2013,Senecio vulgaris
Farm10,HLS,One,2015,Senecio vulgaris
Farm10,HLS,One,2015,Senecio vulgaris
Farm10,HLS,Three,2015,Senecio vulgaris
Farm10,HLS,Two,2015,Sherardia arvensis
Farm10,HLS,Four,2015,Sherardia arvensis
Farm10,HLS,One,2013,Silene dioica
Farm10,HLS,One,2013,Silene dioica
Farm10,HLS,One,2013,Silene dioica
Farm10,HLS,One,2013,Silene dioica
Farm10,HLS,Two,2013,Silene dioica
Farm10,HLS,Two,2013,Silene dioica
Farm10,HLS,One,2014,Silene dioica
Farm10,HLS,One,2014,Silene dioica
Farm10,HLS,One,2014,Silene dioica
Farm10,HLS,One,2014,Silene dioica
Farm10,HLS,Two,2014,Silene dioica
Farm10,HLS,Two,2014,Silene dioica
Farm10,HLS,One,2015,Silene dioica
Farm10,HLS,Two,2015,Silene dioica
Farm10,HLS,Three,2015,Silene dioica
Farm10,HLS,Four,2015,Silene dioica
Farm10,HLS,One,2013,Silene latifolia
Farm10,HLS,One,2013,Silene latifolia
Farm10,HLS,One,2013,Silene latifolia
Farm10,HLS,Two,2013,Silene latifolia
Farm10,HLS,One,2014,Silene latifolia
Farm10,HLS,One,2014,Silene latifolia
Farm10,HLS,One,2014,Silene latifolia
Farm10,HLS,One,2014,Silene latifolia
Farm10,HLS,One,2014,Silene latifolia
Farm10,HLS,One,2014,Silene latifolia
Farm10,HLS,Two,2014,Silene latifolia
Farm10,HLS,Two,2015,Silene latifolia
Farm10,HLS,One,2013,Sinapis arvensis
Farm10,HLS,Two,2015,Sisymbrium officinale
Farm10,HLS,Two,2015,Sisymbrium officinale
Farm10,HLS,Three,2015,Sisymbrium officinale
Farm10,HLS,Two,2013,Solanum dulcamara
Farm10,HLS,Three,2013,Sonchus arvensis
Farm10,HLS,Two,2014,Sonchus arvensis
Farm10,HLS,Three,2014,Sonchus arvensis
Farm10,HLS,Three,2014,Sonchus arvensis
Farm10,HLS,Four,2015,Sonchus arvensis
Farm10,HLS,One,2013,Sonchus asper
Farm10,HLS,Three,2013,Sonchus asper
Farm10,HLS,Two,2014,Sonchus asper
Farm10,HLS,Four,2015,Sonchus oleraceus
Farm10,HLS,Two,2013,Stachys palustris
Farm10,HLS,Two,2014,Stachys palustris
Farm10,HLS,Three,2015,Stachys palustris
Farm10,HLS,Four,2015,Stachys palustris
Farm10,HLS,Two,2013,Stachys sylvatica
Farm10,HLS,Two,2013,Stachys sylvatica
Farm10,HLS,Two,2013,Stachys sylvatica
Farm10,HLS,Two,2013,Stachys sylvatica
Farm10,HLS,Two,2013,Stachys sylvatica
Farm10,HLS,Two,2013,Stachys sylvatica
Farm10,HLS,Two,2013,Stachys sylvatica
Farm10,HLS,One,2014,Stachys sylvatica
Farm10,HLS,One,2014,Stachys sylvatica
Farm10,HLS,Two,2014,Stachys sylvatica
Farm10,HLS,Two,2014,Stachys sylvatica
Farm10,HLS,Two,2014,Stachys sylvatica
Farm10,HLS,Two,2014,Stachys sylvatica
Farm10,HLS,Two,2014,Stachys sylvatica
Farm10,HLS,Two,2014,Stachys sylvatica
Farm10,HLS,Two,2014,Stachys sylvatica
Farm10,HLS,Two,2015,Stachys sylvatica
Farm10,HLS,Three,2015,Stachys sylvatica
Farm10,HLS,Three,2015,Stachys sylvatica
Farm10,HLS,Two,2013,Stellaria graminea
Farm10,HLS,One,2015,Stellaria media
Farm10,HLS,One,2013,Taraxacum agg.
Farm10,HLS,One,2013,Taraxacum agg.
Farm10,HLS,One,2013,Taraxacum agg.
Farm10,HLS,One,2013,Taraxacum agg.
Farm10,HLS,One,2013,Taraxacum agg.
Farm10,HLS,Two,2013,Taraxacum agg.
Farm10,HLS,One,2014,Taraxacum agg.
Farm10,HLS,One,2014,Taraxacum agg.
Farm10,HLS,One,2014,Taraxacum agg.
Farm10,HLS,One,2014,Taraxacum agg.
Farm10,HLS,One,2014,Taraxacum agg.
Farm10,HLS,One,2014,Taraxacum agg.
Farm10,HLS,One,2014,Taraxacum agg.
Farm10,HLS,Three,2014,Taraxacum agg.
Farm10,HLS,One,2015,Taraxacum agg.
Farm10,HLS,One,2015,Taraxacum agg.
Farm10,HLS,One,2015,Taraxacum agg.
Farm10,HLS,Three,2013,Torilis japonica
Farm10,HLS,Three,2013,Torilis japonica
Farm10,HLS,Three,2015,Torilis japonica
Farm10,HLS,Four,2015,Torilis japonica
Farm10,HLS,One,2013,Tragopogon pratensis
Farm10,HLS,One,2013,Tragopogon pratensis
Farm10,HLS,Two,2015,Trifoium dubium
Farm10,HLS,Two,2013,Trifolium dubium
Farm10,HLS,One,2014,Trifolium dubium
Farm10,HLS,Two,2014,Trifolium dubium
Farm10,HLS,Two,2013,Trifolium hybridum
Farm10,HLS,One,2013,Trifolium pratense
Farm10,HLS,Two,2013,Trifolium pratense
Farm10,HLS,Two,2013,Trifolium pratense
Farm10,HLS,Two,2013,Trifolium pratense
Farm10,HLS,Two,2013,Trifolium pratense
Farm10,HLS,Three,2013,Trifolium pratense
Farm10,HLS,One,2014,Trifolium pratense
Farm10,HLS,One,2014,Trifolium pratense
Farm10,HLS,Two,2014,Trifolium pratense
Farm10,HLS,Two,2014,Trifolium pratense
Farm10,HLS,Two,2014,Trifolium pratense
Farm10,HLS,Three,2014,Trifolium pratense
Farm10,HLS,Three,2014,Trifolium pratense
Farm10,HLS,Two,2015,Trifolium pratense
Farm10,HLS,Three,2015,Trifolium pratense
Farm10,HLS,One,2013,Trifolium repens
Farm10,HLS,Two,2013,Trifolium repens
Farm10,HLS,Two,2013,Trifolium repens
Farm10,HLS,Two,2013,Trifolium repens
Farm10,HLS,Two,2013,Trifolium repens
Farm10,HLS,Three,2013,Trifolium repens
Farm10,HLS,Three,2013,Trifolium repens
Farm10,HLS,One,2014,Trifolium repens
Farm10,HLS,One,2014,Trifolium repens
Farm10,HLS,One,2014,Trifolium repens
Farm10,HLS,Two,2014,Trifolium repens
Farm10,HLS,Two,2014,Trifolium repens
Farm10,HLS,Two,2014,Trifolium repens
Farm10,HLS,Two,2014,Trifolium repens
Farm10,HLS,Two,2014,Trifolium repens
Farm10,HLS,Two,2014,Trifolium repens
Farm10,HLS,Two,2014,Trifolium repens
Farm10,HLS,Three,2014,Trifolium repens
Farm10,HLS,Three,2014,Trifolium repens
Farm10,HLS,Three,2014,Trifolium repens
Farm10,HLS,Two,2015,Trifolium repens
Farm10,HLS,Two,2015,Trifolium repens
Farm10,HLS,Three,2015,Trifolium repens
Farm10,HLS,Three,2015,Trifolium repens
Farm10,HLS,Four,2015,Trifolium repens
Farm10,HLS,Four,2015,Trifolium repens
Farm10,HLS,Three,2013,Tripleurospermum inodorum
Farm10,HLS,Three,2014,Tripleurospermum inodorum
Farm10,HLS,Three,2015,Tripleurospermum inodorum
Farm10,HLS,Four,2015,Tripleurospermum inodorum
Farm10,HLS,One,2013,Veronica chamaedrys
Farm10,HLS,One,2013,Veronica chamaedrys
Farm10,HLS,One,2013,Veronica chamaedrys
Farm10,HLS,Two,2013,Veronica chamaedrys
Farm10,HLS,One,2014,Veronica chamaedrys
Farm10,HLS,One,2014,Veronica chamaedrys
Farm10,HLS,One,2015,Veronica chamaedrys
Farm10,HLS,Two,2015,Veronica chamaedrys
Farm10,HLS,Two,2015,Veronica chamaedrys
Farm10,HLS,Three,2015,Veronica chamaedrys
Farm10,HLS,One,2015,Veronica persica
Farm10,HLS,One,2015,Veronica persica
Farm10,HLS,Two,2015,Veronica persica
Farm10,HLS,Four,2015,Veronica persica
Farm10,HLS,One,2015,Viburnum lantana
Farm10,HLS,Three,2013,Vicia cracca
Farm10,HLS,Two,2014,Vicia cracca
Farm10,HLS,Three,2014,Vicia cracca
Farm10,HLS,Three,2015,Vicia cracca
Farm10,HLS,Three,2015,Vicia hirsuta
Farm10,HLS,One,2014,Vicia sativa
Farm10,HLS,Four,2015,Viola arvensis
Farm11,ELS,Two,2013,Achillea millefolium
Farm11,ELS,Three,2013,Achillea millefolium
Farm11,ELS,Three,2013,Achillea millefolium
Farm11,ELS,Three,2013,Achillea millefolium
Farm11,ELS,Two,2014,Achillea millefolium
Farm11,ELS,Two,2014,Achillea millefolium
Farm11,ELS,Two,2014,Achillea millefolium
Farm11,ELS,Two,2014,Achillea millefolium
Farm11,ELS,Two,2015,Achillea millefolium
Farm11,ELS,Three,2015,Achillea millefolium
Farm11,ELS,Four,2015,Achillea millefolium
Farm11,ELS,Four,2015,Achillea millefolium
Farm11,ELS,Two,2013,Agrimonia eupatorium
Farm11,ELS,Three,2013,Agrimonia eupatorium
Farm11,ELS,Three,2015,Agrimonia eupatorium
Farm11,ELS,Four,2015,Agrimonia eupatorium
Farm11,ELS,One,2013,Alliaria petiolata
Farm11,ELS,One,2013,Alliaria petiolata
Farm11,ELS,One,2015,Alliaria petiolata
Farm11,ELS,Two,2013,Anagallis arvensis
Farm11,ELS,Two,2015,Anagallis arvensis
Farm11,ELS,Three,2015,Anagallis arvensis
Farm11,ELS,One,2013,Anthriscus sylvestris
Farm11,ELS,One,2013,Anthriscus sylvestris
Farm11,ELS,One,2013,Anthriscus sylvestris
Farm11,ELS,One,2013,Anthriscus sylvestris
Farm11,ELS,One,2013,Anthriscus sylvestris
Farm11,ELS,One,2013,Anthriscus sylvestris
Farm11,ELS,One,2013,Anthriscus sylvestris
Farm11,ELS,One,2013,Anthriscus sylvestris
Farm11,ELS,One,2013,Anthriscus sylvestris
Farm11,ELS,One,2013,Anthriscus sylvestris
Farm11,ELS,One,2014,Anthriscus sylvestris
Farm11,ELS,One,2014,Anthriscus sylvestris
Farm11,ELS,One,2014,Anthriscus sylvestris
Farm11,ELS,One,2014,Anthriscus sylvestris
Farm11,ELS,One,2014,Anthriscus sylvestris
Farm11,ELS,One,2014,Anthriscus sylvestris
Farm11,ELS,One,2014,Anthriscus sylvestris
Farm11,ELS,One,2015,Anthriscus sylvestris
Farm11,ELS,One,2015,Anthriscus sylvestris
Farm11,ELS,Two,2015,Anthriscus sylvestris
Farm11,ELS,Two,2013,Anthyllis vulneraria
Farm11,ELS,Two,2013,Anthyllis vulneraria
Farm11,ELS,Two,2013,Anthyllis vulneraria
Farm11,ELS,Three,2013,Anthyllis vulneraria
Farm11,ELS,Two,2015,Anthyllis vulneraria
Farm11,ELS,Three,2015,Anthyllis vulneraria
Farm11,ELS,One,2013,Aquilegia vulgaris
Farm11,ELS,One,2014,Aquilegia vulgaris
Farm11,ELS,One,2015,Aquilegia vulgaris
Farm11,ELS,Two,2015,Aquilegia vulgaris
Farm11,ELS,Three,2013,Arctium minus
Farm11,ELS,Three,2013,Arctium minus
Farm11,ELS,Four,2015,Arctium minus
Farm11,ELS,Three,2013,Artemisia vulgaris
Farm11,ELS,Two,2013,Ballota nigra
Farm11,ELS,Three,2013,Ballota nigra
Farm11,ELS,Two,2014,Ballota nigra
Farm11,ELS,Two,2014,Ballota nigra
Farm11,ELS,Three,2015,Ballota nigra
Farm11,ELS,Four,2015,Ballota nigra
Farm11,ELS,One,2013,Barbarea vulgaris
Farm11,ELS,One,2014,Barbarea vulgaris
Farm11,ELS,One,2014,Barbarea vulgaris
Farm11,ELS,One,2013,Bellis perennis
Farm11,ELS,One,2013,Bellis perennis
Farm11,ELS,One,2013,Bellis perennis
Farm11,ELS,One,2013,Bellis perennis
Farm11,ELS,One,2014,Bellis perennis
Farm11,ELS,One,2015,Bellis perennis
Farm11,ELS,Two,2015,Bellis perennis
Farm11,ELS,Three,2015,Bellis perennis
Farm11,ELS,One,2015,Berberis vulgaris
Farm11,ELS,Two,2013,Bryonia dioica
Farm11,ELS,One,2014,Bryonia dioica
Farm11,ELS,Two,2014,Bryonia dioica
Farm11,ELS,Three,2014,Bryonia dioica
Farm11,ELS,Two,2015,Bryonia dioica
Farm11,ELS,Three,2015,Bryonia dioica
Farm11,ELS,Four,2015,Bryonia dioica
Farm11,ELS,Three,2013,Calystegia sepium
Farm11,ELS,One,2015,Cardamine hirsuta
Farm11,ELS,Two,2013,Carduus nutans
Farm11,ELS,Two,2014,Carduus nutans
Farm11,ELS,Three,2015,Carduus nutans
Farm11,ELS,Four,2015,Carduus nutans
Farm11,ELS,Two,2013,Centaurea nigra
Farm11,ELS,Two,2013,Centaurea nigra
Farm11,ELS,Two,2013,Centaurea nigra
Farm11,ELS,Two,2013,Centaurea nigra
Farm11,ELS,Two,2013,Centaurea nigra
Farm11,ELS,Two,2013,Centaurea nigra
Farm11,ELS,Three,2013,Centaurea nigra
Farm11,ELS,Three,2013,Centaurea nigra
Farm11,ELS,Three,2013,Centaurea nigra
Farm11,ELS,Three,2013,Centaurea nigra
Farm11,ELS,Three,2013,Centaurea nigra
Farm11,ELS,Two,2014,Centaurea nigra
Farm11,ELS,Two,2014,Centaurea nigra
Farm11,ELS,Two,2014,Centaurea nigra
Farm11,ELS,Two,2014,Centaurea nigra
Farm11,ELS,Two,2014,Centaurea nigra
Farm11,ELS,Two,2014,Centaurea nigra
Farm11,ELS,Three,2014,Centaurea nigra
Farm11,ELS,Three,2014,Centaurea nigra
Farm11,ELS,Three,2014,Centaurea nigra
Farm11,ELS,Three,2014,Centaurea nigra
Farm11,ELS,Three,2014,Centaurea nigra
Farm11,ELS,Two,2015,Centaurea nigra
Farm11,ELS,Three,2015,Centaurea nigra
Farm11,ELS,Four,2015,Centaurea nigra
Farm11,ELS,Three,2013,Centaurea scabiosa
Farm11,ELS,Two,2014,Centaurea scabiosa
Farm11,ELS,Three,2015,Centaurea scabiosa
Farm11,ELS,Four,2015,Centaurea scabiosa
Farm11,ELS,Two,2013,Centaurium erythraea
Farm11,ELS,One,2013,Cerastium fontanum
Farm11,ELS,One,2013,Cerastium fontanum
Farm11,ELS,One,2013,Cerastium fontanum
Farm11,ELS,One,2013,Cerastium fontanum
Farm11,ELS,One,2015,Cerastium fontanum
Farm11,ELS,Two,2013,Chaerophyllum temulum
Farm11,ELS,Two,2015,Chaerophyllum temulum
Farm11,ELS,Two,2015,Chaerophyllum temulum
Farm11,ELS,Three,2015,Chaerophyllum temulum
Farm11,ELS,Two,2013,Cirsium arvense
Farm11,ELS,Two,2013,Cirsium arvense
Farm11,ELS,Two,2013,Cirsium arvense
Farm11,ELS,Three,2013,Cirsium arvense
Farm11,ELS,Three,2013,Cirsium arvense
Farm11,ELS,Three,2013,Cirsium arvense
Farm11,ELS,Two,2014,Cirsium arvense
Farm11,ELS,Two,2014,Cirsium arvense
Farm11,ELS,Two,2014,Cirsium arvense
Farm11,ELS,Two,2014,Cirsium arvense
Farm11,ELS,Three,2014,Cirsium arvense
Farm11,ELS,Three,2015,Cirsium arvense
Farm11,ELS,Four,2015,Cirsium arvense
Farm11,ELS,Four,2015,Cirsium arvense
Farm11,ELS,Two,2013,Cirsium vulgare
Farm11,ELS,Two,2013,Cirsium vulgare
Farm11,ELS,Three,2013,Cirsium vulgare
Farm11,ELS,Three,2013,Cirsium vulgare
Farm11,ELS,Three,2013,Cirsium vulgare
Farm11,ELS,Three,2013,Cirsium vulgare
Farm11,ELS,Three,2013,Cirsium vulgare
Farm11,ELS,Two,2014,Cirsium vulgare
Farm11,ELS,Two,2014,Cirsium vulgare
Farm11,ELS,Three,2014,Cirsium vulgare
Farm11,ELS,Three,2014,Cirsium vulgare
Farm11,ELS,Three,2014,Cirsium vulgare
Farm11,ELS,Three,2014,Cirsium vulgare
Farm11,ELS,Three,2015,Cirsium vulgare
Farm11,ELS,Four,2015,Cirsium vulgare
Farm11,ELS,Four,2015,Cirsium vulgare
Farm11,ELS,Three,2013,Clematis vitalba
Farm11,ELS,Three,2013,Clematis vitalba
Farm11,ELS,Three,2014,Clematis vitalba
Farm11,ELS,Three,2014,Clematis vitalba
Farm11,ELS,Four,2015,Clematis vitalba
Farm11,ELS,Three,2013,Clinopodium vulgare
Farm11,ELS,Three,2013,Clinopodium vulgare
Farm11,ELS,Three,2013,Clinopodium vulgare
Farm11,ELS,Three,2014,Clinopodium vulgare
Farm11,ELS,Three,2014,Clinopodium vulgare
Farm11,ELS,Three,2014,Clinopodium vulgare
Farm11,ELS,Three,2015,Clinopodium vulgare
Farm11,ELS,Four,2015,Clinopodium vulgare
Farm11,ELS,Two,2013,Conium maculatum
Farm11,ELS,Two,2013,Convolvulus arvensis
Farm11,ELS,Three,2013,Convolvulus arvensis
Farm11,ELS,Three,2013,Convolvulus arvensis
Farm11,ELS,Three,2013,Convolvulus arvensis
Farm11,ELS,Three,2013,Convolvulus arvensis
Farm11,ELS,Three,2013,Convolvulus arvensis
Farm11,ELS,Three,2013,Convolvulus arvensis
Farm11,ELS,Three,2013,Convolvulus arvensis
Farm11,ELS,Three,2013,Convolvulus arvensis
Farm11,ELS,Two,2014,Convolvulus arvensis
Farm11,ELS,Two,2014,Convolvulus arvensis
Farm11,ELS,Three,2014,Convolvulus arvensis
Farm11,ELS,Three,2014,Convolvulus arvensis
Farm11,ELS,Two,2015,Convolvulus arvensis
Farm11,ELS,Three,2015,Convolvulus arvensis
Farm11,ELS,Four,2015,Convolvulus arvensis
Farm11,ELS,Two,2013,Cornus sanguinea
Farm11,ELS,One,2015,Cornus sanguinea
Farm11,ELS,Two,2015,Cornus sanguinea
Farm11,ELS,Two,2013,Crepis capillaris
Farm11,ELS,Two,2013,Crepis capillaris
Farm11,ELS,Two,2013,Crepis capillaris
Farm11,ELS,Two,2014,Crepis capillaris
Farm11,ELS,Four,2015,Crepis capillaris
Farm11,ELS,One,2013,Crepis vesicaria
Farm11,ELS,One,2013,Crepis vesicaria
Farm11,ELS,One,2013,Crepis vesicaria
Farm11,ELS,One,2014,Crepis vesicaria
Farm11,ELS,One,2014,Crepis vesicaria
Farm11,ELS,One,2014,Crepis vesicaria
Farm11,ELS,Two,2015,Crepis vesicaria
Farm11,ELS,Two,2013,Daucus carota
Farm11,ELS,Two,2013,Daucus carota
Farm11,ELS,Two,2013,Daucus carota
Farm11,ELS,Three,2013,Daucus carota
Farm11,ELS,Three,2013,Daucus carota
Farm11,ELS,Three,2013,Daucus carota
Farm11,ELS,Three,2013,Daucus carota
Farm11,ELS,Two,2014,Daucus carota
Farm11,ELS,Two,2014,Daucus carota
Farm11,ELS,Two,2014,Daucus carota
Farm11,ELS,Two,2014,Daucus carota
Farm11,ELS,Three,2014,Daucus carota
Farm11,ELS,Three,2014,Daucus carota
Farm11,ELS,Three,2014,Daucus carota
Farm11,ELS,Three,2014,Daucus carota
Farm11,ELS,Three,2014,Daucus carota
Farm11,ELS,Three,2015,Daucus carota
Farm11,ELS,Four,2015,Daucus carota
Farm11,ELS,Three,2013,Dipsacus fullonum
Farm11,ELS,Three,2013,Dipsacus fullonum
Farm11,ELS,Three,2014,Dipsacus fullonum
Farm11,ELS,Three,2014,Epilobium hirsutum
Farm11,ELS,Three,2015,Epilobium hirsutum
Farm11,ELS,Four,2015,Epilobium hirsutum
Farm11,ELS,Three,2015,Epilobium parviflorum
Farm11,ELS,One,2015,Euonymus europaeus
Farm11,ELS,Two,2015,Euonymus europaeus
Farm11,ELS,Four,2015,Eupatorium cannabinum
Farm11,ELS,Two,2015,Euphorbia helioscopia
Farm11,ELS,Three,2015,Euphorbia helioscopia
Farm11,ELS,Four,2015,Euphorbia helioscopia
Farm11,ELS,One,2014,Galium aparine
Farm11,ELS,One,2015,Galium aparine
Farm11,ELS,Two,2015,Galium aparine
Farm11,ELS,Two,2013,Galium mollugo
Farm11,ELS,Two,2013,Galium mollugo
Farm11,ELS,Two,2013,Galium mollugo
Farm11,ELS,Two,2013,Galium mollugo
Farm11,ELS,Two,2014,Galium mollugo
Farm11,ELS,Two,2014,Galium mollugo
Farm11,ELS,Two,2014,Galium mollugo
Farm11,ELS,Three,2015,Galium mollugo
Farm11,ELS,Three,2015,Galium mollugo
Farm11,ELS,Four,2015,Galium mollugo
Farm11,ELS,Two,2013,Galium verum
Farm11,ELS,Two,2013,Galium verum
Farm11,ELS,Two,2013,Galium verum
Farm11,ELS,Two,2013,Galium verum
Farm11,ELS,Three,2013,Galium verum
Farm11,ELS,Two,2014,Galium verum
Farm11,ELS,Two,2014,Galium verum
Farm11,ELS,Two,2014,Galium verum
Farm11,ELS,Two,2014,Galium verum
Farm11,ELS,Three,2015,Galium verum
Farm11,ELS,Four,2015,Galium verum
Farm11,ELS,Two,2013,Geranium columbinum
Farm11,ELS,Two,2014,Geranium columbinum
Farm11,ELS,Two,2015,Geranium dissectum
Farm11,ELS,Three,2015,Geranium dissectum
Farm11,ELS,Two,2014,Geranium molle
Farm11,ELS,One,2015,Geranium molle
Farm11,ELS,Three,2015,Geranium molle
Farm11,ELS,Two,2013,Geranium pratense
Farm11,ELS,Two,2013,Geranium pratense
Farm11,ELS,Two,2014,Geranium pratense
Farm11,ELS,Two,2014,Geranium pratense
Farm11,ELS,Two,2014,Geranium pratense
Farm11,ELS,One,2013,Geranium pyrenaicum
Farm11,ELS,One,2015,Geranium robertianum
Farm11,ELS,Two,2015,Geranium robertianum
Farm11,ELS,One,2013,Geum urbanum
Farm11,ELS,One,2014,Geum urbanum
Farm11,ELS,One,2015,Geum urbanum
Farm11,ELS,Two,2015,Geum urbanum
Farm11,ELS,One,2013,Glechoma hederacea
Farm11,ELS,One,2014,Glechoma hederacea
Farm11,ELS,One,2014,Glechoma hederacea
Farm11,ELS,One,2015,Glechoma hederacea
Farm11,ELS,Two,2015,Glechoma hederacea
Farm11,ELS,Two,2013,Heracleum sphondylium
Farm11,ELS,Two,2013,Heracleum sphondylium
