Farm,Type,Round,Date,Species,Number
Farm5,ELS,2,26/06/2013,Bombus pascuorum,1
Farm5,ELS,3,09/08/2013,Bombus pascuorum,1
Farm5,ELS,3,09/08/2013,Bombus pascuorum,2
Farm5,ELS,3,09/08/2013,Bombus pascuorum,1
Farm5,ELS,3,09/08/2013,Bombus pascuorum,2
Farm5,ELS,3,09/08/2013,Bombus pascuorum,2
Farm5,ELS,3,09/08/2013,Bombus pascuorum,1
Farm5,ELS,3,09/08/2013,Bombus pascuorum,3
Farm5,ELS,3,09/08/2013,Bombus pascuorum,1
Farm5,ELS,3,09/08/2013,Bombus pascuorum,1
Farm5,ELS,3,09/08/2013,Bombus pascuorum,1
Farm5,ELS,1,18/05/2014,Bombus pascuorum,1
Farm5,ELS,1,18/05/2014,Bombus pascuorum,1
Farm5,ELS,1,18/05/2014,Bombus pascuorum,1
Farm5,ELS,2,24/06/2014,Bombus pascuorum,2
Farm5,ELS,2,24/06/2014,Bombus pascuorum,1
Farm5,ELS,2,24/06/2014,Bombus pascuorum,1
Farm5,ELS,3,04/08/2014,Bombus pascuorum,1
Farm5,ELS,3,04/08/2014,Bombus pascuorum,6
Farm5,ELS,3,04/08/2014,Bombus pascuorum,1
Farm5,ELS,3,04/08/2014,Bombus pascuorum,1
Farm5,ELS,3,04/08/2014,Bombus pascuorum,2
Farm5,ELS,3,04/08/2014,Bombus pascuorum,2
Farm5,ELS,1,31/05/2013,Bombus pratorum,1
Farm5,ELS,2,26/06/2013,Bombus pratorum,3
Farm5,ELS,2,26/06/2013,Bombus pratorum,1
Farm5,ELS,2,26/06/2013,Bombus pratorum,1
Farm5,ELS,2,26/06/2013,Bombus pratorum,1
Farm5,ELS,2,26/06/2013,Bombus pratorum,1
Farm5,ELS,1,18/05/2014,Bombus pratorum,1
Farm5,ELS,2,24/06/2014,Bombus pratorum,1
Farm5,ELS,2,24/06/2014,Bombus pratorum,1
Farm5,ELS,3,04/08/2014,Bombus pratorum,1
Farm5,ELS,3,04/08/2014,Bombus pratorum,1
Farm5,ELS,3,09/08/2013,Bombus sylvestris,1
Farm5,ELS,2,26/06/2013,Bombus terrestris,1
Farm5,ELS,3,09/08/2013,Bombus terrestris,14
Farm5,ELS,3,09/08/2013,Bombus terrestris,2
Farm5,ELS,3,09/08/2013,Bombus terrestris,1
Farm5,ELS,3,09/08/2013,Bombus terrestris,8
Farm5,ELS,3,09/08/2013,Bombus terrestris,1
Farm5,ELS,2,24/06/2014,Bombus terrestris,1
Farm5,ELS,2,24/06/2014,Bombus terrestris,1
Farm5,ELS,2,24/06/2014,Bombus terrestris,2
Farm5,ELS,2,24/06/2014,Bombus terrestris,2
Farm5,ELS,3,04/08/2014,Bombus terrestris,7
Farm5,ELS,3,04/08/2014,Bombus terrestris,2
Farm5,ELS,3,04/08/2014,Bombus terrestris,1
Farm5,ELS,3,04/08/2014,Bombus terrestris,2
Farm5,ELS,3,04/08/2014,Bombus terrestris,1
Farm5,ELS,3,04/08/2014,Bombus terrestris,1
Farm5,ELS,3,04/08/2014,Bombus terrestris,2
Farm5,ELS,3,04/08/2014,Bombus terrestris,1
Farm5,ELS,2,26/06/2013,Bombus vestalis,3
Farm5,ELS,3,09/08/2013,Bombus vestalis,1
Farm5,ELS,3,09/08/2013,Bombus vestalis,1
Farm5,ELS,3,09/08/2013,Bombus vestalis,1
Farm5,ELS,3,09/08/2013,Bombus vestalis,8
Farm5,ELS,3,09/08/2013,Bombus vestalis,2
Farm5,ELS,2,24/06/2014,Bombus vestalis,1
Farm5,ELS,2,24/06/2014,Bombus vestalis,1
Farm5,ELS,2,26/06/2013,Chelostoma florisomne,1
Farm5,ELS,1,18/05/2014,Chelostoma florisomne,1
Farm5,ELS,3,09/08/2013,Halictus tumulorum,1
Farm5,ELS,3,04/08/2014,Halictus tumulorum,2
Farm5,ELS,2,24/06/2014,Lasioglossum malachurum,5
Farm5,ELS,3,04/08/2014,Lasioglossum morio,2
Farm5,ELS,3,04/08/2014,Lasioglossum morio,1
Farm5,ELS,3,04/08/2014,Lasioglossum morio,1
Farm5,ELS,1,31/05/2013,Lasioglossum pauxillum,1
Farm5,ELS,1,18/05/2014,Lasioglossum pauxillum,1
Farm5,ELS,2,24/06/2014,Lasioglossum pauxillum,1
Farm5,ELS,3,04/08/2014,Lasioglossum pauxillum,2
Farm5,ELS,3,04/08/2014,Megachile ligniseca,1
Farm5,ELS,1,31/05/2013,Nomada flava/panzeri,1
Farm5,ELS,1,31/05/2013,Nomada flava/panzeri,2
Farm5,ELS,1,31/05/2013,Nomada flava/panzeri,1
Farm5,ELS,1,31/05/2013,Nomada flava/panzeri,1
Farm5,ELS,1,31/05/2013,Nomada marshamella,1
Farm5,ELS,3,04/08/2014,Sphecodes ephippius,1
Farm17,ELS,3,06/08/2013,Andrena bicolor,1
Farm17,ELS,1,03/06/2013,Andrena dorsata,1
Farm17,ELS,2,06/07/2013,Bombus hortorum,2
Farm17,ELS,2,06/07/2013,Bombus hortorum,4
Farm17,ELS,2,06/07/2013,Bombus hortorum,1
Farm17,ELS,2,06/07/2013,Bombus hortorum,1
Farm17,ELS,3,06/08/2013,Bombus hortorum,4
Farm17,ELS,3,06/08/2013,Bombus hortorum,1
Farm17,ELS,3,06/08/2013,Bombus hortorum,1
Farm17,ELS,1,27/05/2014,Bombus hortorum,1
Farm17,ELS,1,27/05/2014,Bombus hortorum,1
Farm17,ELS,1,27/05/2014,Bombus hortorum,1
Farm17,ELS,2,08/07/2014,Bombus hortorum,2
Farm17,ELS,2,08/07/2014,Bombus hortorum,1
Farm17,ELS,2,08/07/2014,Bombus hortorum,1
Farm17,ELS,2,08/07/2014,Bombus hortorum,1
Farm17,ELS,2,06/07/2013,Bombus hypnorum,1
Farm17,ELS,2,08/07/2014,Bombus hypnorum,1
Farm17,ELS,2,06/07/2013,Bombus lapidarius,1
Farm17,ELS,3,06/08/2013,Bombus lapidarius,4
Farm17,ELS,3,06/08/2013,Bombus lapidarius,1
Farm17,ELS,3,06/08/2013,Bombus lapidarius,5
Farm17,ELS,3,06/08/2013,Bombus lapidarius,3
Farm17,ELS,3,06/08/2013,Bombus lapidarius,4
Farm17,ELS,3,06/08/2013,Bombus lapidarius,2
Farm17,ELS,3,06/08/2013,Bombus lapidarius,4
Farm17,ELS,2,08/07/2014,Bombus lapidarius,2
Farm17,ELS,2,08/07/2014,Bombus lapidarius,4
Farm17,ELS,2,08/07/2014,Bombus lapidarius,1
Farm17,ELS,2,08/07/2014,Bombus lapidarius,1
Farm17,ELS,2,08/07/2014,Bombus lapidarius,2
Farm17,ELS,2,08/07/2014,Bombus lapidarius,2
Farm17,ELS,2,08/07/2014,Bombus lapidarius,1
Farm17,ELS,2,08/07/2014,Bombus lapidarius,1
Farm17,ELS,3,15/08/2014,Bombus lapidarius,1
Farm17,ELS,3,15/08/2014,Bombus lapidarius,1
Farm17,ELS,3,15/08/2014,Bombus lapidarius,1
Farm17,ELS,3,15/08/2014,Bombus lapidarius,1
Farm17,ELS,3,15/08/2014,Bombus lapidarius,1
Farm17,ELS,3,15/08/2014,Bombus lapidarius,2
Farm17,ELS,3,15/08/2014,Bombus lapidarius,2
Farm17,ELS,3,06/08/2013,Bombus lucorum,1
Farm17,ELS,3,06/08/2013,Bombus lucorum,1
Farm17,ELS,1,03/06/2013,Bombus pascuorum,1
Farm17,ELS,1,03/06/2013,Bombus pascuorum,1
Farm17,ELS,2,06/07/2013,Bombus pascuorum,2
Farm17,ELS,2,06/07/2013,Bombus pascuorum,1
Farm17,ELS,2,06/07/2013,Bombus pascuorum,2
Farm17,ELS,2,06/07/2013,Bombus pascuorum,1
Farm17,ELS,2,06/07/2013,Bombus pascuorum,1
Farm17,ELS,2,06/07/2013,Bombus pascuorum,1
Farm17,ELS,2,06/07/2013,Bombus pascuorum,1
Farm17,ELS,3,06/08/2013,Bombus pascuorum,4
Farm17,ELS,3,06/08/2013,Bombus pascuorum,1
Farm17,ELS,3,06/08/2013,Bombus pascuorum,1
Farm17,ELS,3,06/08/2013,Bombus pascuorum,2
Farm17,ELS,3,06/08/2013,Bombus pascuorum,3
Farm17,ELS,3,06/08/2013,Bombus pascuorum,1
Farm17,ELS,3,06/08/2013,Bombus pascuorum,8
Farm17,ELS,3,06/08/2013,Bombus pascuorum,3
Farm17,ELS,3,06/08/2013,Bombus pascuorum,1
Farm17,ELS,3,06/08/2013,Bombus pascuorum,1
Farm17,ELS,3,06/08/2013,Bombus pascuorum,1
Farm17,ELS,3,06/08/2013,Bombus pascuorum,1
Farm17,ELS,2,08/07/2014,Bombus pascuorum,2
Farm17,ELS,2,08/07/2014,Bombus pascuorum,1
Farm17,ELS,2,08/07/2014,Bombus pascuorum,1
Farm17,ELS,2,08/07/2014,Bombus pascuorum,1
Farm17,ELS,2,08/07/2014,Bombus pascuorum,1
Farm17,ELS,2,08/07/2014,Bombus pascuorum,2
Farm17,ELS,2,08/07/2014,Bombus pascuorum,1
Farm17,ELS,2,08/07/2014,Bombus pascuorum,1
Farm17,ELS,2,08/07/2014,Bombus pascuorum,1
Farm17,ELS,3,15/08/2014,Bombus pascuorum,1
Farm17,ELS,3,15/08/2014,Bombus pascuorum,1
Farm17,ELS,3,15/08/2014,Bombus pascuorum,1
Farm17,ELS,3,15/08/2014,Bombus pascuorum,1
Farm17,ELS,2,06/07/2013,Bombus pratorum,1
Farm17,ELS,2,08/07/2014,Bombus pratorum,1
Farm17,ELS,2,08/07/2014,Bombus pratorum,2
Farm17,ELS,2,08/07/2014,Bombus pratorum,1
Farm17,ELS,3,15/08/2014,Bombus pratorum,2
Farm17,ELS,3,06/08/2013,Bombus rupestris,1
Farm17,ELS,2,06/07/2013,Bombus terrestris,1
Farm17,ELS,2,06/07/2013,Bombus terrestris,1
Farm17,ELS,2,06/07/2013,Bombus terrestris,1
Farm17,ELS,2,06/07/2013,Bombus terrestris,3
Farm17,ELS,2,06/07/2013,Bombus terrestris,1
Farm17,ELS,2,06/07/2013,Bombus terrestris,1
Farm17,ELS,2,06/07/2013,Bombus terrestris,2
Farm17,ELS,3,06/08/2013,Bombus terrestris,2
Farm17,ELS,3,06/08/2013,Bombus terrestris,2
Farm17,ELS,3,06/08/2013,Bombus terrestris,1
Farm17,ELS,3,06/08/2013,Bombus terrestris,5
Farm17,ELS,3,06/08/2013,Bombus terrestris,1
Farm17,ELS,3,06/08/2013,Bombus terrestris,2
Farm17,ELS,3,06/08/2013,Bombus terrestris,1
Farm17,ELS,3,06/08/2013,Bombus terrestris,1
Farm17,ELS,3,06/08/2013,Bombus terrestris,2
Farm17,ELS,2,08/07/2014,Bombus terrestris,1
Farm17,ELS,2,08/07/2014,Bombus terrestris,1
Farm17,ELS,2,08/07/2014,Bombus vestalis,1
Farm17,ELS,2,08/07/2014,Bombus vestalis,7
Farm17,ELS,2,08/07/2014,Bombus vestalis,2
Farm17,ELS,3,15/08/2014,Halictus tumulorum,1
Farm17,ELS,2,08/07/2014,Lasioglossum calceatum,1
Farm17,ELS,2,08/07/2014,Lasioglossum calceatum,1
Farm17,ELS,2,08/07/2014,Lasioglossum calceatum,1
Farm17,ELS,2,08/07/2014,Lasioglossum calceatum,1
Farm17,ELS,2,08/07/2014,Lasioglossum calceatum,2
Farm17,ELS,3,15/08/2014,Lasioglossum calceatum,1
Farm17,ELS,3,15/08/2014,Lasioglossum lativentre,2
Farm17,ELS,2,08/07/2014,Lasioglossum malachurum,1
Farm17,ELS,2,08/07/2014,Lasioglossum malachurum,1
Farm18,HLS,1,25/05/2014,Andrena cineraria,1
Farm18,HLS,1,25/05/2014,Andrena nitida,1
Farm18,HLS,1,25/05/2014,Andrena nitida,1
Farm18,HLS,2,09/07/2014,Andrena semilaevis,2
Farm18,HLS,2,09/07/2014,Andrena subopaca,1
Farm18,HLS,2,09/07/2014,Andrena subopaca,1
Farm18,HLS,1,25/05/2014,Bombus hortorum,1
Farm18,HLS,1,25/05/2014,Bombus hortorum,1
Farm18,HLS,1,25/05/2014,Bombus hortorum,1
Farm18,HLS,2,09/07/2014,Bombus hortorum,2
Farm18,HLS,2,09/07/2014,Bombus hortorum,1
Farm18,HLS,2,09/07/2014,Bombus hortorum,1
Farm18,HLS,2,09/07/2014,Bombus hortorum,2
Farm18,HLS,2,09/07/2014,Bombus hortorum,3
Farm18,HLS,3,09/08/2014,Bombus hortorum,1
Farm18,HLS,3,09/08/2014,Bombus hortorum,1
Farm18,HLS,3,09/08/2014,Bombus hortorum,5
Farm18,HLS,3,09/08/2014,Bombus hortorum,3
Farm18,HLS,3,09/08/2014,Bombus hortorum,6
Farm18,HLS,3,09/08/2014,Bombus hortorum,19
Farm18,HLS,3,09/08/2014,Bombus hortorum,11
Farm18,HLS,3,09/08/2014,Bombus hortorum,4
Farm18,HLS,1,25/05/2014,Bombus hypnorum,1
Farm18,HLS,2,09/07/2014,Bombus lapidarius,16
Farm18,HLS,2,09/07/2014,Bombus lapidarius,3
Farm18,HLS,2,09/07/2014,Bombus lapidarius,1
Farm18,HLS,2,09/07/2014,Bombus lapidarius,25
Farm18,HLS,2,09/07/2014,Bombus lapidarius,1
Farm18,HLS,2,09/07/2014,Bombus lapidarius,50
Farm18,HLS,2,09/07/2014,Bombus lapidarius,2
Farm18,HLS,3,09/08/2014,Bombus lapidarius,1
Farm18,HLS,3,09/08/2014,Bombus lapidarius,2
Farm18,HLS,3,09/08/2014,Bombus lapidarius,16
Farm18,HLS,3,09/08/2014,Bombus lapidarius,6
Farm18,HLS,3,09/08/2014,Bombus lapidarius,1
Farm18,HLS,3,09/08/2014,Bombus lapidarius,5
Farm18,HLS,3,09/08/2014,Bombus lapidarius,5
Farm18,HLS,3,09/08/2014,Bombus lapidarius,1
Farm18,HLS,3,09/08/2014,Bombus lapidarius,1
Farm18,HLS,3,09/08/2014,Bombus lapidarius,37
Farm18,HLS,1,25/05/2014,Bombus lapidarius,1
Farm18,HLS,1,25/05/2014,Bombus lapidarius,2
Farm18,HLS,1,25/05/2014,Bombus lapidarius,1
Farm18,HLS,1,25/05/2014,Bombus lapidarius,5
Farm18,HLS,1,25/05/2014,Bombus lapidarius,1
Farm18,HLS,1,25/05/2014,Bombus pascuorum,1
Farm18,HLS,1,25/05/2014,Bombus pascuorum,1
Farm18,HLS,1,25/05/2014,Bombus pascuorum,1
Farm18,HLS,1,25/05/2014,Bombus pascuorum,3
Farm18,HLS,2,09/07/2014,Bombus pascuorum,3
Farm18,HLS,2,09/07/2014,Bombus pascuorum,2
Farm18,HLS,2,09/07/2014,Bombus pascuorum,1
Farm18,HLS,2,09/07/2014,Bombus pascuorum,3
Farm18,HLS,2,09/07/2014,Bombus pascuorum,1
Farm18,HLS,2,09/07/2014,Bombus pascuorum,2
Farm18,HLS,3,09/08/2014,Bombus pascuorum,15
Farm18,HLS,3,09/08/2014,Bombus pascuorum,3
Farm18,HLS,3,09/08/2014,Bombus pascuorum,1
Farm18,HLS,3,09/08/2014,Bombus pascuorum,2
Farm18,HLS,3,09/08/2014,Bombus pascuorum,1
Farm18,HLS,3,09/08/2014,Bombus pascuorum,1
Farm18,HLS,3,09/08/2014,Bombus pascuorum,2
Farm18,HLS,3,09/08/2014,Bombus pascuorum,6
Farm18,HLS,3,09/08/2014,Bombus pascuorum,3
Farm18,HLS,3,09/08/2014,Bombus pascuorum,17
Farm18,HLS,3,09/08/2014,Bombus pascuorum,1
Farm18,HLS,1,25/05/2014,Bombus pratorum,3
Farm18,HLS,1,25/05/2014,Bombus pratorum,3
Farm18,HLS,1,25/05/2014,Bombus pratorum,1
Farm18,HLS,1,25/05/2014,Bombus pratorum,1
Farm18,HLS,1,25/05/2014,Bombus pratorum,3
Farm18,HLS,1,25/05/2014,Bombus pratorum,1
Farm18,HLS,1,25/05/2014,Bombus pratorum,1
Farm18,HLS,1,25/05/2014,Bombus pratorum,2
Farm18,HLS,2,09/07/2014,Bombus pratorum,1
Farm18,HLS,3,09/08/2014,Bombus pratorum,1
Farm18,HLS,2,09/07/2014,Bombus rupestris,2
Farm18,HLS,3,09/08/2014,Bombus rupestris,1
Farm18,HLS,1,25/05/2014,Bombus sylvestris,1
Farm18,HLS,1,25/05/2014,Bombus terrestris,2
Farm18,HLS,1,25/05/2014,Bombus terrestris,1
Farm18,HLS,1,25/05/2014,Bombus terrestris,1
Farm18,HLS,1,25/05/2014,Bombus terrestris,1
Farm18,HLS,2,09/07/2014,Bombus terrestris,1
Farm18,HLS,2,09/07/2014,Bombus terrestris,1
Farm18,HLS,2,09/07/2014,Bombus terrestris,2
Farm18,HLS,2,09/07/2014,Bombus terrestris,1
Farm18,HLS,3,09/08/2014,Bombus terrestris,3
Farm18,HLS,3,09/08/2014,Bombus terrestris,1
Farm18,HLS,3,09/08/2014,Bombus terrestris,1
Farm18,HLS,3,09/08/2014,Bombus terrestris,5
Farm18,HLS,3,09/08/2014,Bombus terrestris,5
Farm18,HLS,3,09/08/2014,Bombus vestalis,1
Farm18,HLS,2,09/07/2014,Lasioglossum calceatum,1
Farm18,HLS,2,09/07/2014,Lasioglossum calceatum,1
Farm18,HLS,2,09/07/2014,Lasioglossum leucozonium,1
Farm18,HLS,2,09/07/2014,Lasioglossum malachurum,1
Farm18,HLS,2,09/07/2014,Lasioglossum villosulum,1
Farm18,HLS,3,09/08/2014,Lasioglossum villosulum,1
Farm18,HLS,1,25/05/2014,Osmia bicornis,1
